reg,lpo,sim
3,4.7821621621621615,52
3,4.788378378378377,52
3,4.794594594594594,52
3,4.800810810810811,52
3,4.8070270270270266,52
3,4.813243243243242,52
3,4.819459459459459,52
3,4.825675675675675,52
3,4.831891891891891,52
3,4.838108108108107,52
3,4.844324324324324,52
3,4.85054054054054,52
3,4.856756756756756,52
3,4.8629729729729725,52
3,4.869189189189189,52
3,4.875405405405405,52
3,4.881621621621621,52
3,4.8878378378378375,52
3,4.894054054054053,52
3,4.900270270270269,52
3,4.906486486486486,52
3,4.912702702702703,52
3,4.918918918918918,52
3,4.925135135135134,52
3,4.931351351351351,52
3,4.937567567567568,52
3,4.943783783783783,52
3,4.949999999999999,52
3,4.956216216216216,52
3,4.962432432432432,52
3,4.968648648648648,52
3,4.974864864864864,52
3,4.981081081081081,52
3,4.987297297297297,52
3,4.993513513513513,52
3,4.999729729729729,52
3,5.005945945945945,52
3,5.012162162162161,52
3,5.018378378378378,52
3,5.0245945945945945,52
3,5.03081081081081,52
3,5.037027027027026,52
3,5.043243243243243,52
3,5.0494594594594595,52
3,5.055675675675674,52
3,5.061891891891891,52
3,5.068108108108108,52
3,5.074324324324324,52
3,5.0805405405405395,52
3,5.086756756756756,52
3,5.092972972972973,52
3,5.099189189189189,52
3,5.1054054054054046,52
3,5.111621621621621,52
3,5.117837837837837,52
3,5.124054054054053,52
3,5.13027027027027,52
3,5.136486486486486,52
3,5.142702702702702,52
3,5.148918918918918,52
3,5.155135135135135,52
3,5.161351351351351,52
3,5.167567567567566,52
3,5.173783783783783,52
3,5.18,52
3,5.1862162162162155,52
3,5.192432432432431,52
3,5.198648648648648,52
3,5.204864864864865,52
3,5.211081081081081,52
3,5.217297297297296,52
3,5.223513513513513,52
3,5.229729729729729,52
3,5.235945945945945,52
3,5.2421621621621615,52
3,5.248378378378378,52
3,5.254594594594594,52
3,5.26081081081081,52
3,5.2670270270270265,52
3,5.273243243243243,52
3,5.279459459459459,52
3,5.285675675675675,52
3,5.291891891891892,52
3,5.298108108108107,52
3,5.304324324324323,52
3,5.31054054054054,52
3,5.316756756756757,52
3,5.3229729729729724,52
3,5.329189189189188,52
3,5.335405405405405,52
3,5.341621621621621,52
3,5.347837837837837,52
3,5.354054054054053,52
3,5.36027027027027,52
3,5.366486486486486,52
3,5.372702702702702,52
3,5.378918918918918,52
3,5.385135135135135,52
3,5.391351351351351,52
3,5.397567567567567,52
3,5.403783783783783,52
3,5.409999999999999,52
3,5.416216216216215,52
3,5.422432432432432,52
3,5.4286486486486485,52
3,5.434864864864864,52
3,5.44108108108108,52
3,5.447297297297297,52
3,5.453513513513513,52
3,5.4597297297297285,52
3,5.465945945945945,52
3,5.472162162162162,52
3,5.478378378378378,52
3,5.4845945945945935,52
3,5.49081081081081,52
3,5.497027027027027,52
3,5.503243243243243,52
3,5.509459459459459,52
3,5.515675675675675,52
3,5.521891891891891,52
3,5.528108108108108,52
3,5.534324324324324,52
3,5.5405405405405395,52
3,5.546756756756756,52
3,5.552972972972972,52
3,5.559189189189189,52
3,5.5654054054054045,52
3,5.571621621621621,52
3,5.577837837837837,52
3,5.584054054054054,52
3,5.59027027027027,52
3,5.596486486486485,52
3,5.602702702702702,52
3,5.608918918918918,52
3,5.615135135135135,52
3,5.6213513513513504,52
3,5.627567567567567,52
3,5.633783783783783,52
3,5.64,52
3,5.6462162162162155,52
3,5.652432432432431,52
3,5.658648648648648,52
3,5.664864864864864,52
3,5.6710810810810806,52
3,5.677297297297296,52
3,5.683513513513513,52
3,5.689729729729729,52
3,5.695945945945946,52
3,5.702162162162161,52
3,5.708378378378377,52
3,5.714594594594594,52
3,5.72081081081081,52
3,5.7270270270270265,52
3,5.733243243243242,52
3,5.739459459459459,52
3,5.745675675675675,52
3,5.7518918918918915,52
3,5.758108108108107,52
3,5.764324324324323,52
3,5.77054054054054,52
3,5.776756756756756,52
3,5.782972972972972,52
3,5.789189189189188,52
3,5.795405405405405,52
3,5.801621621621621,52
3,5.8078378378378375,52
3,5.814054054054053,52
3,5.820270270270269,52
3,5.826486486486486,52
3,5.832702702702702,52
3,5.838918918918918,52
3,5.845135135135134,52
3,5.851351351351351,52
3,5.857567567567567,52
3,5.863783783783783,52
3,5.869999999999999,52
3,5.876216216216216,52
3,5.882432432432432,52
3,5.888648648648648,52
3,5.894864864864864,52
3,5.90108108108108,52
3,5.907297297297297,52
3,5.913513513513513,52
3,5.919729729729729,52
3,5.925945945945945,52
3,5.932162162162162,52
3,5.938378378378378,52
3,5.9445945945945935,52
3,5.95081081081081,52
3,5.957027027027026,52
3,5.963243243243243,52
3,5.9694594594594586,52
3,5.975675675675675,52
3,5.981891891891891,52
3,5.988108108108108,52
3,5.994324324324324,52
3,6.000540540540539,52
3,6.006756756756756,52
3,6.012972972972972,52
3,6.019189189189189,52
3,6.0254054054054045,52
3,6.031621621621621,52
3,6.037837837837837,52
3,6.044054054054054,52
3,6.0502702702702695,52
3,6.056486486486485,52
3,6.062702702702702,52
3,6.068918918918918,52
3,6.075135135135135,52
3,6.08135135135135,52
3,6.087567567567567,52
3,6.093783783783783,52
3,6.1,52
3,6.1062162162162155,52
3,6.112432432432431,52
3,6.118648648648648,52
3,6.124864864864864,52
3,6.1310810810810805,52
3,6.137297297297296,52
3,6.143513513513513,52
3,6.149729729729729,52
3,6.155945945945946,52
3,6.162162162162161,52
3,6.168378378378377,52
3,6.174594594594594,52
3,6.18081081081081,52
3,6.1870270270270264,52
3,6.193243243243242,52
3,6.199459459459459,52
3,6.205675675675675,52
3,6.2118918918918915,52
3,6.218108108108107,52
3,6.224324324324323,52
3,6.23054054054054,52
3,6.236756756756756,52
3,6.242972972972972,52
3,6.249189189189188,52
3,6.255405405405405,52
3,6.261621621621621,52
3,6.267837837837837,52
3,6.274054054054053,52
3,6.280270270270269,52
3,6.286486486486486,52
3,6.292702702702702,52
3,6.298918918918918,52
3,6.305135135135134,52
3,6.311351351351351,52
3,6.317567567567567,52
3,6.323783783783783,52
3,6.329999999999999,52
3,6.336216216216215,52
3,6.342432432432432,52
3,6.3486486486486475,52
3,6.354864864864864,52
3,6.36108108108108,52
3,6.367297297297297,52
3,6.373513513513513,52
3,6.379729729729729,52
3,6.385945945945945,52
3,6.392162162162161,52
3,6.398378378378378,52
3,6.4045945945945935,52
3,6.41081081081081,52
3,6.417027027027026,52
3,6.423243243243243,52
3,6.4294594594594585,52
3,6.435675675675675,52
3,6.441891891891891,52
3,6.448108108108107,52
3,6.454324324324324,52
3,6.460540540540539,52
3,6.466756756756756,52
3,6.472972972972972,52
3,6.479189189189189,52
3,6.4854054054054044,52
3,6.491621621621621,52
3,6.497837837837837,52
3,6.504054054054053,52
3,6.5102702702702695,52
3,6.516486486486485,52
3,6.522702702702702,52
3,6.528918918918918,52
3,6.5351351351351346,52
3,6.54135135135135,52
3,6.547567567567567,52
3,6.553783783783783,52
3,6.559999999999999,52
3,6.566216216216215,52
3,6.572432432432431,52
3,6.578648648648648,52
3,6.584864864864864,52
3,6.5910810810810805,52
3,6.597297297297296,52
3,6.603513513513513,52
3,6.609729729729729,52
3,6.615945945945945,52
3,6.622162162162161,52
3,6.628378378378377,52
3,6.634594594594594,52
3,6.64081081081081,52
3,6.647027027027026,52
3,6.653243243243242,52
3,6.659459459459459,52
3,6.665675675675675,52
3,6.671891891891891,52
3,6.678108108108107,52
3,6.684324324324323,52
3,6.69054054054054,52
3,6.696756756756756,52
3,6.702972972972972,52
3,6.709189189189188,52
3,6.715405405405405,52
3,6.721621621621621,52
3,6.727837837837837,52
3,6.734054054054053,52
3,6.740270270270269,52
3,6.746486486486486,52
3,6.752702702702702,52
3,6.758918918918918,52
3,6.765135135135134,52
3,6.771351351351351,52
3,6.777567567567567,52
3,6.783783783783783,52
3,6.789999999999999,52
3,6.796216216216215,52
3,6.802432432432432,52
3,6.8086486486486475,52
3,6.814864864864864,52
3,6.82108108108108,52
3,6.827297297297297,52
3,6.8335135135135125,52
3,6.839729729729729,52
3,6.845945945945945,52
3,6.852162162162161,52
3,6.858378378378378,52
3,6.864594594594593,52
3,6.87081081081081,52
3,6.877027027027026,52
3,6.883243243243243,52
3,6.8894594594594585,52
3,6.895675675675675,52
3,6.901891891891891,52
3,6.908108108108107,52
3,6.9143243243243235,52
3,6.920540540540539,52
3,6.926756756756756,52
3,6.932972972972972,52
3,6.939189189189189,52
3,6.945405405405404,52
3,6.951621621621621,52
3,6.957837837837837,52
3,6.964054054054053,52
3,6.9702702702702695,52
3,6.976486486486485,52
3,6.982702702702702,52
3,6.988918918918918,52
3,6.9951351351351345,52
3,7.00135135135135,52
3,7.007567567567567,52
3,7.013783783783783,52
3,7.019999999999999,52
3,7.026216216216215,52
3,7.032432432432431,52
3,7.038648648648648,52
3,7.044864864864864,52
3,7.0510810810810804,52
3,7.057297297297296,52
3,7.063513513513513,52
3,7.069729729729729,52
3,7.075945945945945,52
3,7.082162162162161,52
3,7.088378378378377,52
3,7.094594594594594,52
3,7.10081081081081,52
3,7.107027027027026,52
3,7.113243243243242,52
3,7.119459459459459,52
3,7.125675675675675,52
3,7.1318918918918905,52
3,7.138108108108107,52
3,7.144324324324323,52
3,7.15054054054054,52
3,7.156756756756756,52
3,7.162972972972972,52
3,7.169189189189188,52
3,7.175405405405405,52
3,7.181621621621621,52
3,7.1878378378378365,52
3,7.194054054054053,52
3,7.200270270270269,52
3,7.206486486486486,52
3,7.2127027027027015,52
3,7.218918918918918,52
3,7.225135135135134,52
3,7.231351351351351,52
3,7.237567567567567,52
3,7.243783783783782,52
3,7.249999999999999,52
3,7.256216216216215,52
3,7.262432432432432,52
3,7.2686486486486475,52
3,7.274864864864864,52
3,7.28108108108108,52
3,7.287297297297297,52
3,7.2935135135135125,52
3,7.299729729729728,52
3,7.305945945945945,52
3,7.312162162162161,52
3,7.318378378378378,52
3,7.324594594594593,52
3,7.33081081081081,52
3,7.337027027027026,52
3,7.343243243243243,52
3,7.3494594594594584,52
3,7.355675675675674,52
3,7.361891891891891,52
3,7.368108108108107,52
3,7.3743243243243235,52
3,7.380540540540539,52
3,7.386756756756756,52
3,7.392972972972972,52
3,7.3991891891891886,52
3,7.405405405405404,52
3,7.41162162162162,52
3,7.417837837837837,52
3,7.424054054054053,52
3,7.430270270270269,52
3,7.436486486486485,52
3,7.442702702702702,52
3,7.448918918918918,52
3,7.4551351351351345,52
3,7.46135135135135,52
3,7.467567567567567,52
3,7.473783783783783,52
3,7.479999999999999,52
3,7.486216216216215,52
3,7.492432432432431,52
3,7.498648648648648,52
3,7.504864864864864,52
3,7.51108108108108,52
3,7.517297297297296,52
3,7.523513513513513,52
3,7.529729729729729,52
3,7.535945945945945,52
3,7.542162162162161,52
3,7.548378378378377,52
3,7.554594594594594,52
3,7.56081081081081,52
3,7.567027027027026,52
3,7.573243243243242,52
3,7.579459459459459,52
3,7.585675675675675,52
3,7.5918918918918905,52
3,7.598108108108107,52
3,7.604324324324323,52
3,7.61054054054054,52
3,7.616756756756756,52
3,7.622972972972972,52
3,7.629189189189188,52
3,7.635405405405405,52
3,7.641621621621621,52
3,7.647837837837836,52
3,7.654054054054053,52
3,7.660270270270269,52
3,7.666486486486486,52
3,7.6727027027027015,52
3,7.678918918918918,52
3,7.685135135135134,52
3,7.691351351351351,52
3,7.6975675675675665,52
3,7.703783783783782,52
3,7.709999999999999,52
4,1.5,115
4,1.5062162162162163,115
4,1.5124324324324325,115
4,1.5186486486486486,115
4,1.5248648648648648,115
4,1.531081081081081,115
4,1.5372972972972974,115
4,1.5435135135135134,115
4,1.5497297297297297,115
4,1.555945945945946,115
4,1.5621621621621622,115
4,1.5683783783783785,115
4,1.5745945945945945,115
4,1.5808108108108108,115
4,1.587027027027027,115
4,1.5932432432432433,115
4,1.5994594594594593,115
4,1.6056756756756756,115
4,1.6118918918918919,115
4,1.6181081081081081,115
4,1.6243243243243244,115
4,1.6305405405405404,115
4,1.6367567567567567,115
4,1.642972972972973,115
4,1.6491891891891892,115
4,1.6554054054054053,115
4,1.6616216216216215,115
4,1.6678378378378378,115
4,1.674054054054054,115
4,1.6802702702702703,115
4,1.6864864864864866,115
4,1.6927027027027026,115
4,1.6989189189189189,115
4,1.7051351351351351,115
4,1.7113513513513512,115
4,1.7175675675675675,115
4,1.7237837837837837,115
4,1.73,115
4,1.7362162162162162,115
4,1.7424324324324325,115
4,1.7486486486486486,115
4,1.7548648648648648,115
4,1.761081081081081,115
4,1.7672972972972971,115
4,1.7735135135135134,115
4,1.7797297297297296,115
4,1.785945945945946,115
4,1.7921621621621622,115
4,1.7983783783783784,115
4,1.8045945945945945,115
4,1.8108108108108107,115
4,1.817027027027027,115
4,1.823243243243243,115
4,1.8294594594594593,115
4,1.8356756756756756,115
4,1.8418918918918918,115
4,1.848108108108108,115
4,1.8543243243243244,115
4,1.8605405405405404,115
4,1.8667567567567567,115
4,1.872972972972973,115
4,1.8791891891891892,115
4,1.8854054054054052,115
4,1.8916216216216215,115
4,1.8978378378378378,115
4,1.904054054054054,115
4,1.9102702702702703,115
4,1.9164864864864863,115
4,1.9227027027027026,115
4,1.9289189189189189,115
4,1.9351351351351351,115
4,1.9413513513513512,115
4,1.9475675675675674,115
4,1.9537837837837837,115
4,1.96,115
4,1.9662162162162162,115
4,1.9724324324324325,115
4,1.9786486486486485,115
4,1.9848648648648648,115
4,1.991081081081081,115
4,1.997297297297297,115
4,2.0035135135135134,115
4,2.0097297297297296,115
4,2.015945945945946,115
4,2.022162162162162,115
4,2.0283783783783784,115
4,2.0345945945945942,115
4,2.040810810810811,115
4,2.0470270270270268,115
4,2.053243243243243,115
4,2.0594594594594593,115
4,2.0656756756756756,115
4,2.071891891891892,115
4,2.078108108108108,115
4,2.0843243243243244,115
4,2.09054054054054,115
4,2.096756756756757,115
4,2.1029729729729727,115
4,2.109189189189189,115
4,2.1154054054054052,115
4,2.1216216216216215,115
4,2.1278378378378378,115
4,2.134054054054054,115
4,2.1402702702702703,115
4,2.146486486486486,115
4,2.152702702702703,115
4,2.1589189189189186,115
4,2.165135135135135,115
4,2.171351351351351,115
4,2.1775675675675674,115
4,2.1837837837837837,115
4,2.19,115
4,2.196216216216216,115
4,2.2024324324324325,115
4,2.2086486486486487,115
4,2.2148648648648646,115
4,2.221081081081081,115
4,2.227297297297297,115
4,2.2335135135135133,115
4,2.2397297297297296,115
4,2.245945945945946,115
4,2.252162162162162,115
4,2.2583783783783784,115
4,2.2645945945945947,115
4,2.2708108108108105,115
4,2.2770270270270268,115
4,2.283243243243243,115
4,2.2894594594594593,115
4,2.2956756756756755,115
4,2.301891891891892,115
4,2.308108108108108,115
4,2.3143243243243243,115
4,2.3205405405405406,115
4,2.3267567567567564,115
4,2.3329729729729727,115
4,2.339189189189189,115
4,2.345405405405405,115
4,2.3516216216216215,115
4,2.3578378378378377,115
4,2.364054054054054,115
4,2.3702702702702703,115
4,2.3764864864864865,115
4,2.3827027027027023,115
4,2.3889189189189186,115
4,2.395135135135135,115
4,2.401351351351351,115
4,2.4075675675675674,115
4,2.4137837837837837,115
4,2.42,115
4,2.426216216216216,115
4,2.4324324324324325,115
4,2.4386486486486483,115
4,2.444864864864865,115
4,2.451081081081081,115
4,2.457297297297297,115
4,2.4635135135135133,115
4,2.4697297297297296,115
4,2.475945945945946,115
4,2.482162162162162,115
4,2.4883783783783784,115
4,2.494594594594594,115
4,2.500810810810811,115
4,2.5070270270270267,115
4,2.513243243243243,115
4,2.5194594594594593,115
4,2.5256756756756755,115
4,2.531891891891892,115
4,2.5381081081081076,115
4,2.5443243243243243,115
4,2.55054054054054,115
4,2.556756756756757,115
4,2.5629729729729727,115
4,2.569189189189189,115
4,2.575405405405405,115
4,2.5816216216216215,115
4,2.5878378378378377,115
4,2.594054054054054,115
4,2.6002702702702702,115
4,2.606486486486486,115
4,2.6127027027027028,115
4,2.6189189189189186,115
4,2.625135135135135,115
4,2.631351351351351,115
4,2.6375675675675674,115
4,2.6437837837837836,115
4,2.65,115
4,2.656216216216216,115
4,2.662432432432432,115
4,2.6686486486486487,115
4,2.6748648648648645,115
4,2.681081081081081,115
4,2.687297297297297,115
4,2.6935135135135133,115
4,2.6997297297297296,115
4,2.705945945945946,115
4,2.712162162162162,115
4,2.718378378378378,115
4,2.7245945945945946,115
4,2.7308108108108105,115
4,2.7370270270270267,115
4,2.743243243243243,115
4,2.7494594594594592,115
4,2.7556756756756755,115
4,2.7618918918918918,115
4,2.768108108108108,115
4,2.774324324324324,115
4,2.7805405405405406,115
4,2.7867567567567564,115
4,2.7929729729729726,115
4,2.799189189189189,115
4,2.805405405405405,115
4,2.8116216216216214,115
4,2.8178378378378377,115
4,2.824054054054054,115
4,2.83027027027027,115
4,2.8364864864864865,115
4,2.8427027027027023,115
4,2.848918918918919,115
4,2.855135135135135,115
4,2.861351351351351,115
4,2.8675675675675674,115
4,2.8737837837837836,115
4,2.88,115
4,2.8862162162162157,115
4,2.8924324324324324,114
4,2.8986486486486482,114
4,2.904864864864865,114
4,2.9110810810810808,114
4,2.917297297297297,114
4,2.9235135135135133,114
4,2.9297297297297296,114
4,2.935945945945946,114
4,2.9421621621621616,114
4,2.9483783783783784,114
4,2.954594594594594,114
4,2.960810810810811,114
4,2.9670270270270267,114
4,2.973243243243243,114
4,2.9794594594594592,114
4,2.9856756756756755,114
4,2.9918918918918918,114
4,2.9981081081081076,114
4,3.0043243243243243,113
4,3.01054054054054,113
4,3.016756756756757,113
4,3.0229729729729726,113
4,3.029189189189189,113
4,3.035405405405405,113
4,3.0416216216216214,113
4,3.0478378378378377,113
4,3.0540540540540535,113
4,3.06027027027027,113
4,3.066486486486486,112
4,3.0727027027027027,112
4,3.0789189189189186,112
4,3.085135135135135,112
4,3.091351351351351,112
4,3.0975675675675673,112
4,3.1037837837837836,112
4,3.1099999999999994,111
4,3.116216216216216,111
4,3.122432432432432,111
4,3.1286486486486487,111
4,3.1348648648648645,111
4,3.1410810810810808,111
4,3.147297297297297,110
4,3.1535135135135133,110
4,3.1597297297297295,110
4,3.1659459459459454,110
4,3.172162162162162,109
4,3.178378378378378,109
4,3.1845945945945946,109
4,3.1908108108108104,109
4,3.1970270270270267,108
4,3.203243243243243,108
4,3.209459459459459,108
4,3.2156756756756755,108
4,3.2218918918918913,107
4,3.228108108108108,107
4,3.234324324324324,107
4,3.2405405405405405,106
4,3.2467567567567563,106
4,3.2529729729729726,106
4,3.259189189189189,105
4,3.265405405405405,105
4,3.2716216216216214,105
4,3.277837837837837,104
4,3.284054054054054,104
4,3.2902702702702697,103
4,3.2964864864864865,103
4,3.3027027027027023,103
4,3.3089189189189185,102
4,3.315135135135135,102
4,3.321351351351351,101
4,3.3275675675675673,101
4,3.333783783783783,100
4,3.34,100
4,3.3462162162162157,100
4,3.3524324324324324,99
4,3.358648648648648,99
4,3.3648648648648645,98
4,3.3710810810810807,98
4,3.377297297297297,97
4,3.3835135135135133,97
4,3.3897297297297295,96
4,3.395945945945946,95
4,3.4021621621621616,95
4,3.4083783783783783,94
4,3.414594594594594,94
4,3.4208108108108104,93
4,3.4270270270270267,93
4,3.433243243243243,92
4,3.439459459459459,92
4,3.4456756756756755,91
4,3.4518918918918917,91
4,3.4581081081081075,90
4,3.4643243243243242,89
4,3.47054054054054,89
4,3.4767567567567563,88
4,3.4829729729729726,88
4,3.489189189189189,87
4,3.495405405405405,87
4,3.5016216216216214,86
4,3.5078378378378376,86
4,3.514054054054054,85
4,3.5202702702702697,84
4,3.526486486486486,84
4,3.5327027027027023,83
4,3.5389189189189185,83
4,3.545135135135135,82
4,3.551351351351351,82
4,3.5575675675675673,81
4,3.5637837837837836,81
4,3.57,80
4,3.5762162162162157,80
4,3.582432432432432,79
4,3.588648648648648,79
4,3.5948648648648645,78
4,3.6010810810810807,78
4,3.607297297297297,77
4,3.6135135135135132,77
4,3.6197297297297295,77
4,3.6259459459459458,76
4,3.6321621621621616,76
4,3.638378378378378,75
4,3.644594594594594,75
4,3.6508108108108104,75
4,3.6570270270270266,74
4,3.663243243243243,74
4,3.669459459459459,73
4,3.6756756756756754,73
4,3.6818918918918917,73
4,3.688108108108108,72
4,3.694324324324324,72
4,3.70054054054054,72
4,3.7067567567567563,71
4,3.7129729729729726,71
4,3.719189189189189,71
4,3.725405405405405,70
4,3.7316216216216214,70
4,3.7378378378378376,70
4,3.744054054054054,70
4,3.7502702702702697,69
4,3.756486486486486,69
4,3.7627027027027022,69
4,3.7689189189189185,69
4,3.7751351351351348,68
4,3.781351351351351,68
4,3.7875675675675673,68
4,3.7937837837837836,68
4,3.8,68
4,3.8062162162162156,67
4,3.812432432432432,67
4,3.818648648648648,67
4,3.8248648648648644,67
4,3.8310810810810807,67
4,3.837297297297297,66
4,3.8435135135135132,66
4,3.8497297297297295,66
4,3.8559459459459458,66
4,3.8621621621621616,66
4,3.868378378378378,66
4,3.874594594594594,65
4,3.8808108108108104,65
4,3.8870270270270266,65
4,3.893243243243243,65
4,3.899459459459459,65
4,3.9056756756756754,65
4,3.9118918918918917,65
4,3.9181081081081075,65
4,3.9243243243243238,65
4,3.93054054054054,64
4,3.9367567567567563,64
4,3.9429729729729726,64
4,3.949189189189189,64
4,3.955405405405405,64
4,3.9616216216216213,64
4,3.9678378378378376,64
4,3.9740540540540534,64
4,3.9802702702702697,64
4,3.986486486486486,64
4,3.9927027027027022,64
4,3.9989189189189185,63
4,4.005135135135134,63
4,4.011351351351351,63
4,4.017567567567568,63
4,4.0237837837837835,63
4,4.029999999999999,63
4,4.036216216216216,63
4,4.042432432432432,63
4,4.048648648648648,63
4,4.054864864864864,63
4,4.061081081081081,63
4,4.067297297297297,63
4,4.073513513513513,63
4,4.0797297297297295,63
4,4.085945945945945,63
4,4.092162162162161,63
4,4.098378378378378,63
4,4.1045945945945945,63
4,4.11081081081081,63
4,4.117027027027026,62
4,4.123243243243243,62
4,4.12945945945946,62
4,4.135675675675675,62
4,4.141891891891891,62
4,4.148108108108108,62
4,4.154324324324324,62
4,4.16054054054054,62
4,4.166756756756756,62
4,4.172972972972973,62
4,4.179189189189189,62
4,4.185405405405405,62
4,4.191621621621621,62
4,4.197837837837838,62
4,4.204054054054053,62
4,4.21027027027027,62
4,4.216486486486486,62
4,4.222702702702702,62
4,4.228918918918918,62
4,4.235135135135135,62
4,4.241351351351351,62
4,4.247567567567567,62
4,4.253783783783783,62
4,4.26,62
4,4.266216216216216,62
4,4.272432432432431,62
4,4.278648648648648,62
4,4.284864864864865,62
4,4.291081081081081,62
4,4.2972972972972965,62
4,4.303513513513513,62
4,4.30972972972973,62
4,4.315945945945945,62
4,4.3221621621621615,62
4,4.328378378378378,62
4,4.334594594594594,62
4,4.34081081081081,62
4,4.347027027027027,62
4,4.353243243243243,62
4,4.359459459459459,62
4,4.365675675675675,62
4,4.371891891891892,62
4,4.3781081081081075,62
4,4.384324324324323,62
4,4.39054054054054,62
4,4.396756756756757,62
4,4.4029729729729725,62
4,4.409189189189188,62
4,4.415405405405405,62
4,4.421621621621622,62
4,4.427837837837837,62
4,4.434054054054053,62
4,4.44027027027027,62
4,4.446486486486486,62
4,4.452702702702702,62
4,4.4589189189189185,62
4,4.465135135135135,62
4,4.471351351351351,62
4,4.477567567567567,62
4,4.4837837837837835,62
4,4.489999999999999,62
4,4.496216216216215,62
4,4.502432432432432,62
4,4.508648648648649,62
4,4.514864864864864,62
4,4.52108108108108,62
4,4.527297297297297,62
4,4.533513513513514,62
4,4.539729729729729,62
4,4.545945945945945,62
4,4.552162162162162,62
4,4.558378378378378,62
4,4.564594594594594,62
4,4.57081081081081,62
4,4.577027027027027,62
4,4.583243243243243,62
4,4.589459459459459,62
4,4.595675675675675,62
4,4.601891891891891,62
4,4.608108108108107,62
4,4.614324324324324,62
4,4.62054054054054,61
4,4.626756756756756,61
4,4.632972972972972,61
4,4.639189189189189,61
4,4.6454054054054055,61
4,4.651621621621621,61
4,4.657837837837837,61
4,4.664054054054054,61
4,4.67027027027027,61
4,4.6764864864864855,61
4,4.682702702702702,61
4,4.688918918918919,61
4,4.695135135135135,61
4,4.7013513513513505,61
4,4.707567567567567,61
4,4.713783783783783,61
4,4.719999999999999,61
4,4.726216216216216,61
4,4.732432432432432,61
4,4.738648648648648,61
4,4.744864864864864,61
4,4.751081081081081,61
4,4.757297297297297,61
4,4.763513513513513,61
4,4.769729729729729,61
4,4.775945945945946,61
4,4.7821621621621615,61
4,4.788378378378377,61
4,4.794594594594594,61
4,4.800810810810811,61
4,4.8070270270270266,61
4,4.813243243243242,61
4,4.819459459459459,61
4,4.825675675675675,61
4,4.831891891891891,61
4,4.838108108108107,61
4,4.844324324324324,61
4,4.85054054054054,61
4,4.856756756756756,61
4,4.8629729729729725,61
4,4.869189189189189,61
4,4.875405405405405,61
4,4.881621621621621,61
4,4.8878378378378375,61
4,4.894054054054053,61
4,4.900270270270269,61
4,4.906486486486486,61
4,4.912702702702703,61
4,4.918918918918918,61
4,4.925135135135134,61
4,4.931351351351351,61
4,4.937567567567568,61
4,4.943783783783783,61
4,4.949999999999999,61
4,4.956216216216216,61
4,4.962432432432432,61
4,4.968648648648648,61
4,4.974864864864864,61
4,4.981081081081081,61
4,4.987297297297297,61
4,4.993513513513513,61
4,4.999729729729729,61
4,5.005945945945945,61
4,5.012162162162161,61
4,5.018378378378378,61
4,5.0245945945945945,61
4,5.03081081081081,61
4,5.037027027027026,61
4,5.043243243243243,61
4,5.0494594594594595,61
4,5.055675675675674,61
4,5.061891891891891,61
4,5.068108108108108,61
4,5.074324324324324,61
4,5.0805405405405395,61
4,5.086756756756756,61
4,5.092972972972973,61
4,5.099189189189189,61
4,5.1054054054054046,61
4,5.111621621621621,61
4,5.117837837837837,61
4,5.124054054054053,61
4,5.13027027027027,61
4,5.136486486486486,61
4,5.142702702702702,61
4,5.148918918918918,61
4,5.155135135135135,61
4,5.161351351351351,61
4,5.167567567567566,61
4,5.173783783783783,61
4,5.18,61
4,5.1862162162162155,61
4,5.192432432432431,61
4,5.198648648648648,61
4,5.204864864864865,61
4,5.211081081081081,61
4,5.217297297297296,61
4,5.223513513513513,61
4,5.229729729729729,61
4,5.235945945945945,61
4,5.2421621621621615,61
4,5.248378378378378,61
4,5.254594594594594,61
4,5.26081081081081,61
4,5.2670270270270265,61
4,5.273243243243243,61
4,5.279459459459459,61
4,5.285675675675675,61
4,5.291891891891892,61
4,5.298108108108107,61
4,5.304324324324323,61
4,5.31054054054054,61
4,5.316756756756757,61
4,5.3229729729729724,61
4,5.329189189189188,61
4,5.335405405405405,61
4,5.341621621621621,61
4,5.347837837837837,61
4,5.354054054054053,61
4,5.36027027027027,61
4,5.366486486486486,61
4,5.372702702702702,61
4,5.378918918918918,61
4,5.385135135135135,61
4,5.391351351351351,61
4,5.397567567567567,61
4,5.403783783783783,61
4,5.409999999999999,61
4,5.416216216216215,61
4,5.422432432432432,61
4,5.4286486486486485,61
4,5.434864864864864,61
4,5.44108108108108,61
4,5.447297297297297,61
4,5.453513513513513,61
4,5.4597297297297285,61
4,5.465945945945945,61
4,5.472162162162162,61
4,5.478378378378378,61
4,5.4845945945945935,61
4,5.49081081081081,61
4,5.497027027027027,61
4,5.503243243243243,61
4,5.509459459459459,61
4,5.515675675675675,61
4,5.521891891891891,61
4,5.528108108108108,61
4,5.534324324324324,61
4,5.5405405405405395,61
4,5.546756756756756,61
4,5.552972972972972,61
4,5.559189189189189,61
4,5.5654054054054045,61
4,5.571621621621621,61
4,5.577837837837837,61
4,5.584054054054054,61
4,5.59027027027027,61
4,5.596486486486485,61
4,5.602702702702702,61
4,5.608918918918918,61
4,5.615135135135135,61
4,5.6213513513513504,61
4,5.627567567567567,61
4,5.633783783783783,61
4,5.64,61
4,5.6462162162162155,61
4,5.652432432432431,61
4,5.658648648648648,61
4,5.664864864864864,61
