reg,fv_fm,sim
2,0.8388388388388388,125
2,0.8398398398398398,125
2,0.8408408408408409,125
2,0.8418418418418419,125
2,0.8428428428428428,126
2,0.8438438438438438,126
2,0.8448448448448448,126
2,0.8458458458458459,126
2,0.8468468468468469,126
2,0.8478478478478478,126
2,0.8488488488488488,126
2,0.8498498498498498,126
2,0.8508508508508509,126
2,0.8518518518518519,126
2,0.8528528528528528,126
2,0.8538538538538538,127
2,0.8548548548548548,127
2,0.8558558558558559,127
2,0.8568568568568569,127
2,0.8578578578578578,127
2,0.8588588588588588,127
2,0.8598598598598598,127
2,0.8608608608608609,127
2,0.8618618618618619,127
2,0.8628628628628628,127
2,0.8638638638638638,127
2,0.8648648648648649,127
2,0.8658658658658659,128
2,0.8668668668668669,128
2,0.8678678678678678,128
2,0.8688688688688688,128
2,0.8698698698698699,128
2,0.8708708708708709,128
2,0.8718718718718719,128
2,0.8728728728728729,128
2,0.8738738738738738,128
2,0.8748748748748749,128
2,0.8758758758758759,128
2,0.8768768768768769,129
2,0.8778778778778779,129
2,0.8788788788788788,129
2,0.8798798798798799,129
2,0.8808808808808809,129
2,0.8818818818818819,129
2,0.8828828828828829,129
2,0.8838838838838838,129
2,0.8848848848848849,129
2,0.8858858858858859,129
2,0.8868868868868869,129
2,0.8878878878878879,129
2,0.8888888888888888,130
2,0.8898898898898899,130
2,0.8908908908908909,130
2,0.8918918918918919,130
2,0.8928928928928929,130
2,0.8938938938938938,130
2,0.8948948948948949,130
2,0.8958958958958959,130
2,0.8968968968968969,130
2,0.8978978978978979,130
2,0.8988988988988988,130
2,0.8998998998998999,130
2,0.9009009009009009,130
2,0.9019019019019019,131
2,0.9029029029029029,131
2,0.9039039039039038,131
2,0.9049049049049049,131
2,0.9059059059059059,131
2,0.9069069069069069,131
2,0.9079079079079079,131
2,0.9089089089089089,131
2,0.9099099099099099,131
2,0.9109109109109109,131
2,0.9119119119119119,131
2,0.9129129129129129,131
2,0.9139139139139139,132
2,0.914914914914915,132
2,0.9159159159159159,132
2,0.9169169169169169,132
2,0.9179179179179179,132
2,0.9189189189189189,132
2,0.91991991991992,132
2,0.9209209209209209,132
2,0.9219219219219219,132
2,0.9229229229229229,132
2,0.9239239239239239,132
2,0.924924924924925,132
2,0.9259259259259259,132
2,0.9269269269269269,133
2,0.9279279279279279,133
2,0.9289289289289289,133
2,0.92992992992993,133
2,0.9309309309309309,133
2,0.9319319319319319,133
2,0.9329329329329329,133
2,0.933933933933934,133
2,0.934934934934935,133
2,0.9359359359359359,133
2,0.9369369369369369,133
2,0.9379379379379379,133
2,0.938938938938939,133
2,0.93993993993994,134
2,0.9409409409409409,134
2,0.9419419419419419,134
2,0.9429429429429429,134
2,0.943943943943944,134
2,0.944944944944945,134
2,0.9459459459459459,134
2,0.9469469469469469,134
2,0.9479479479479479,134
2,0.948948948948949,134
2,0.94994994994995,134
2,0.950950950950951,134
2,0.9519519519519519,134
2,0.9529529529529529,134
2,0.953953953953954,135
2,0.954954954954955,135
2,0.955955955955956,135
2,0.9569569569569569,135
2,0.9579579579579579,135
2,0.958958958958959,135
2,0.95995995995996,135
2,0.960960960960961,135
2,0.9619619619619619,135
2,0.9629629629629629,135
2,0.963963963963964,135
2,0.964964964964965,135
2,0.965965965965966,135
2,0.9669669669669669,135
2,0.9679679679679679,136
2,0.968968968968969,136
2,0.96996996996997,136
2,0.970970970970971,136
2,0.9719719719719719,136
2,0.9729729729729729,136
2,0.973973973973974,136
2,0.974974974974975,136
2,0.975975975975976,136
2,0.9769769769769769,136
2,0.9779779779779779,136
2,0.978978978978979,136
2,0.97997997997998,136
2,0.980980980980981,136
2,0.9819819819819819,137
2,0.9829829829829829,137
2,0.983983983983984,137
2,0.984984984984985,137
2,0.985985985985986,137
2,0.986986986986987,137
2,0.9879879879879879,137
2,0.988988988988989,137
2,0.98998998998999,137
2,0.990990990990991,137
2,0.991991991991992,137
2,0.992992992992993,137
2,0.993993993993994,137
2,0.994994994994995,137
2,0.995995995995996,137
2,0.996996996996997,138
2,0.997997997997998,138
2,0.998998998998999,138
2,1,138
3,0,15
3,0.001001001001001001,15
3,0.002002002002002002,15
3,0.003003003003003003,15
3,0.004004004004004004,15
3,0.005005005005005005,16
3,0.006006006006006006,16
3,0.007007007007007007,16
3,0.008008008008008008,16
3,0.009009009009009009,16
3,0.01001001001001001,16
3,0.011011011011011011,16
3,0.012012012012012012,16
3,0.013013013013013013,16
3,0.014014014014014014,16
3,0.015015015015015015,16
3,0.016016016016016016,16
3,0.017017017017017015,17
3,0.018018018018018018,17
3,0.01901901901901902,17
3,0.02002002002002002,17
3,0.02102102102102102,17
3,0.022022022022022022,17
3,0.023023023023023025,17
3,0.024024024024024024,17
3,0.025025025025025023,17
3,0.026026026026026026,17
3,0.02702702702702703,17
3,0.028028028028028028,18
3,0.029029029029029027,18
3,0.03003003003003003,18
3,0.031031031031031032,18
3,0.03203203203203203,18
3,0.03303303303303303,18
3,0.03403403403403403,18
3,0.035035035035035036,18
3,0.036036036036036036,18
3,0.037037037037037035,18
3,0.03803803803803804,18
3,0.03903903903903904,19
3,0.04004004004004004,19
3,0.04104104104104104,19
3,0.04204204204204204,19
3,0.043043043043043044,19
3,0.044044044044044044,19
3,0.04504504504504504,19
3,0.04604604604604605,19
3,0.04704704704704705,19
3,0.04804804804804805,19
3,0.04904904904904905,20
3,0.050050050050050046,20
3,0.05105105105105105,20
3,0.05205205205205205,20
3,0.05305305305305305,20
3,0.05405405405405406,20
3,0.055055055055055056,20
3,0.056056056056056056,20
3,0.057057057057057055,20
3,0.058058058058058054,20
3,0.05905905905905906,21
3,0.06006006006006006,21
3,0.06106106106106106,21
3,0.062062062062062065,21
3,0.06306306306306306,21
3,0.06406406406406406,21
3,0.06506506506506507,21
3,0.06606606606606606,21
3,0.06706706706706707,21
3,0.06806806806806806,21
3,0.06906906906906907,22
3,0.07007007007007007,22
3,0.07107107107107107,22
3,0.07207207207207207,22
3,0.07307307307307308,22
3,0.07407407407407407,22
3,0.07507507507507508,22
3,0.07607607607607608,22
3,0.07707707707707707,22
3,0.07807807807807808,22
3,0.07907907907907907,23
3,0.08008008008008008,23
3,0.08108108108108109,23
3,0.08208208208208208,23
3,0.08308308308308308,23
3,0.08408408408408408,23
3,0.08508508508508508,23
3,0.08608608608608609,23
3,0.08708708708708708,23
3,0.08808808808808809,23
3,0.0890890890890891,24
3,0.09009009009009009,24
3,0.09109109109109109,24
3,0.0920920920920921,24
3,0.09309309309309309,24
3,0.0940940940940941,24
3,0.09509509509509509,24
3,0.0960960960960961,24
3,0.0970970970970971,24
3,0.0980980980980981,25
3,0.0990990990990991,25
3,0.10010010010010009,25
3,0.1011011011011011,25
3,0.1021021021021021,25
3,0.1031031031031031,25
3,0.1041041041041041,25
3,0.10510510510510511,25
3,0.1061061061061061,25
3,0.10710710710710711,26
3,0.10810810810810811,26
3,0.1091091091091091,26
3,0.11011011011011011,26
3,0.1111111111111111,26
3,0.11211211211211211,26
3,0.11311311311311312,26
3,0.11411411411411411,26
3,0.11511511511511512,26
3,0.11611611611611611,27
3,0.11711711711711711,27
3,0.11811811811811812,27
3,0.11911911911911911,27
3,0.12012012012012012,27
3,0.12112112112112113,27
3,0.12212212212212212,27
3,0.12312312312312312,27
3,0.12412412412412413,27
3,0.12512512512512514,28
3,0.12612612612612611,28
3,0.12712712712712712,28
3,0.12812812812812813,28
3,0.12912912912912913,28
3,0.13013013013013014,28
3,0.13113113113113112,28
3,0.13213213213213212,28
3,0.13313313313313313,29
3,0.13413413413413414,29
3,0.13513513513513514,29
3,0.13613613613613612,29
3,0.13713713713713713,29
3,0.13813813813813813,29
3,0.13913913913913914,29
3,0.14014014014014015,29
3,0.14114114114114115,29
3,0.14214214214214213,30
3,0.14314314314314314,30
3,0.14414414414414414,30
3,0.14514514514514515,30
3,0.14614614614614616,30
3,0.14714714714714713,30
3,0.14814814814814814,30
3,0.14914914914914915,30
3,0.15015015015015015,31
3,0.15115115115115116,31
3,0.15215215215215216,31
3,0.15315315315315314,31
3,0.15415415415415415,31
3,0.15515515515515516,31
3,0.15615615615615616,31
3,0.15715715715715717,31
3,0.15815815815815815,32
3,0.15915915915915915,32
3,0.16016016016016016,32
3,0.16116116116116116,32
3,0.16216216216216217,32
3,0.16316316316316315,32
3,0.16416416416416416,32
3,0.16516516516516516,32
3,0.16616616616616617,33
3,0.16716716716716717,33
3,0.16816816816816815,33
3,0.16916916916916916,33
3,0.17017017017017017,33
3,0.17117117117117117,33
3,0.17217217217217218,33
3,0.17317317317317318,33
3,0.17417417417417416,34
3,0.17517517517517517,34
3,0.17617617617617617,34
3,0.17717717717717718,34
3,0.1781781781781782,34
3,0.17917917917917917,34
3,0.18018018018018017,34
3,0.18118118118118118,34
3,0.18218218218218218,35
3,0.1831831831831832,35
3,0.1841841841841842,35
3,0.18518518518518517,35
3,0.18618618618618618,35
3,0.1871871871871872,35
3,0.1881881881881882,35
3,0.1891891891891892,35
3,0.19019019019019018,36
3,0.19119119119119118,36
3,0.1921921921921922,36
3,0.1931931931931932,36
3,0.1941941941941942,36
3,0.19519519519519518,36
3,0.1961961961961962,36
3,0.1971971971971972,36
3,0.1981981981981982,37
3,0.1991991991991992,37
3,0.20020020020020018,37
3,0.2012012012012012,37
3,0.2022022022022022,37
3,0.2032032032032032,37
3,0.2042042042042042,37
3,0.20520520520520522,38
3,0.2062062062062062,38
3,0.2072072072072072,38
3,0.2082082082082082,38
3,0.2092092092092092,38
3,0.21021021021021022,38
3,0.2112112112112112,38
3,0.2122122122122122,38
3,0.2132132132132132,39
3,0.21421421421421422,39
3,0.21521521521521522,39
3,0.21621621621621623,39
3,0.2172172172172172,39
3,0.2182182182182182,39
3,0.21921921921921922,39
3,0.22022022022022023,40
3,0.22122122122122123,40
3,0.2222222222222222,40
3,0.22322322322322322,40
3,0.22422422422422422,40
3,0.22522522522522523,40
3,0.22622622622622623,40
3,0.2272272272272272,40
3,0.22822822822822822,41
3,0.22922922922922923,41
3,0.23023023023023023,41
3,0.23123123123123124,41
3,0.23223223223223222,41
3,0.23323323323323322,41
3,0.23423423423423423,41
3,0.23523523523523523,42
3,0.23623623623623624,42
3,0.23723723723723725,42
3,0.23823823823823823,42
3,0.23923923923923923,42
3,0.24024024024024024,42
3,0.24124124124124124,42
3,0.24224224224224225,42
3,0.24324324324324323,43
3,0.24424424424424424,43
3,0.24524524524524524,43
3,0.24624624624624625,43
3,0.24724724724724725,43
3,0.24824824824824826,43
3,0.24924924924924924,43
3,0.2502502502502503,44
3,0.25125125125125125,44
3,0.25225225225225223,44
3,0.25325325325325326,44
3,0.25425425425425424,44
3,0.2552552552552553,44
3,0.25625625625625625,44
3,0.25725725725725723,45
3,0.25825825825825827,45
3,0.25925925925925924,45
3,0.2602602602602603,45
3,0.26126126126126126,45
3,0.26226226226226224,45
3,0.26326326326326327,45
3,0.26426426426426425,46
3,0.2652652652652653,46
3,0.26626626626626626,46
3,0.26726726726726724,46
3,0.2682682682682683,46
3,0.26926926926926925,46
3,0.2702702702702703,46
3,0.27127127127127126,47
3,0.27227227227227224,47
3,0.2732732732732733,47
3,0.27427427427427425,47
3,0.2752752752752753,47
3,0.27627627627627627,47
3,0.2772772772772773,47
3,0.2782782782782783,48
3,0.27927927927927926,48
3,0.2802802802802803,48
3,0.28128128128128127,48
3,0.2822822822822823,48
3,0.2832832832832833,48
3,0.28428428428428426,48
3,0.2852852852852853,49
3,0.2862862862862863,49
3,0.2872872872872873,49
3,0.2882882882882883,49
3,0.28928928928928926,49
3,0.2902902902902903,49
3,0.2912912912912913,49
3,0.2922922922922923,50
3,0.2932932932932933,50
3,0.29429429429429427,50
3,0.2952952952952953,50
3,0.2962962962962963,50
3,0.2972972972972973,50
3,0.2982982982982983,50
3,0.29929929929929927,51
3,0.3003003003003003,51
3,0.3013013013013013,51
3,0.3023023023023023,51
3,0.3033033033033033,51
3,0.30430430430430433,51
3,0.3053053053053053,51
3,0.3063063063063063,52
3,0.3073073073073073,52
3,0.3083083083083083,52
3,0.30930930930930933,52
3,0.3103103103103103,52
3,0.3113113113113113,52
3,0.3123123123123123,52
3,0.3133133133133133,53
3,0.31431431431431434,53
3,0.3153153153153153,53
3,0.3163163163163163,53
3,0.3173173173173173,53
3,0.3183183183183183,53
3,0.31931931931931934,53
3,0.3203203203203203,54
3,0.3213213213213213,54
3,0.32232232232232233,54
3,0.3233233233233233,54
3,0.32432432432432434,54
3,0.3253253253253253,54
3,0.3263263263263263,55
3,0.32732732732732733,55
3,0.3283283283283283,55
3,0.32932932932932935,55
3,0.3303303303303303,55
3,0.3313313313313313,55
3,0.33233233233233234,55
3,0.3333333333333333,56
3,0.33433433433433435,56
3,0.3353353353353353,56
3,0.3363363363363363,56
3,0.33733733733733734,56
3,0.3383383383383383,56
3,0.33933933933933935,56
3,0.34034034034034033,57
3,0.34134134134134136,57
3,0.34234234234234234,57
3,0.3433433433433433,57
3,0.34434434434434436,57
3,0.34534534534534533,57
3,0.34634634634634637,57
3,0.34734734734734735,58
3,0.3483483483483483,58
3,0.34934934934934936,58
3,0.35035035035035034,58
3,0.35135135135135137,58
3,0.35235235235235235,58
3,0.35335335335335333,59
3,0.35435435435435436,59
3,0.35535535535535534,59
3,0.3563563563563564,59
3,0.35735735735735735,59
3,0.35835835835835833,59
3,0.35935935935935936,59
3,0.36036036036036034,60
3,0.3613613613613614,60
3,0.36236236236236236,60
3,0.36336336336336333,60
3,0.36436436436436437,60
3,0.36536536536536535,60
3,0.3663663663663664,60
3,0.36736736736736736,61
3,0.3683683683683684,61
3,0.36936936936936937,61
3,0.37037037037037035,61
3,0.3713713713713714,61
3,0.37237237237237236,61
3,0.3733733733733734,62
3,0.3743743743743744,62
3,0.37537537537537535,62
3,0.3763763763763764,62
3,0.37737737737737737,62
3,0.3783783783783784,62
3,0.3793793793793794,62
3,0.38038038038038036,63
3,0.3813813813813814,63
3,0.38238238238238237,63
3,0.3833833833833834,63
3,0.3843843843843844,63
3,0.38538538538538536,63
3,0.3863863863863864,64
3,0.38738738738738737,64
3,0.3883883883883884,64
3,0.3893893893893894,64
3,0.39039039039039036,64
3,0.3913913913913914,64
3,0.3923923923923924,64
3,0.3933933933933934,65
3,0.3943943943943944,65
3,0.39539539539539537,65
3,0.3963963963963964,65
3,0.3973973973973974,65
3,0.3983983983983984,65
3,0.3993993993993994,65
3,0.40040040040040037,66
3,0.4014014014014014,66
3,0.4024024024024024,66
3,0.4034034034034034,66
3,0.4044044044044044,66
3,0.40540540540540543,66
3,0.4064064064064064,67
3,0.4074074074074074,67
3,0.4084084084084084,67
3,0.4094094094094094,67
3,0.41041041041041043,67
3,0.4114114114114114,67
3,0.4124124124124124,67
3,0.4134134134134134,68
3,0.4144144144144144,68
3,0.41541541541541543,68
3,0.4164164164164164,68
3,0.4174174174174174,68
3,0.4184184184184184,68
3,0.4194194194194194,69
3,0.42042042042042044,69
3,0.4214214214214214,69
3,0.4224224224224224,69
3,0.42342342342342343,69
3,0.4244244244244244,69
3,0.42542542542542544,69
3,0.4264264264264264,70
3,0.4274274274274274,70
3,0.42842842842842843,70
3,0.4294294294294294,70
3,0.43043043043043044,70
3,0.4314314314314314,70
3,0.43243243243243246,70
3,0.43343343343343343,71
3,0.4344344344344344,71
3,0.43543543543543545,71
3,0.4364364364364364,71
3,0.43743743743743746,71
3,0.43843843843843844,71
3,0.4394394394394394,72
3,0.44044044044044045,72
3,0.44144144144144143,72
3,0.44244244244244246,72
3,0.44344344344344344,72
3,0.4444444444444444,72
3,0.44544544544544545,72
3,0.44644644644644643,73
3,0.44744744744744747,73
3,0.44844844844844844,73
3,0.4494494494494494,73
3,0.45045045045045046,73
3,0.45145145145145144,73
3,0.45245245245245247,74
3,0.45345345345345345,74
3,0.4544544544544544,74
3,0.45545545545545546,74
3,0.45645645645645644,74
3,0.4574574574574575,74
3,0.45845845845845845,74
3,0.45945945945945943,75
3,0.46046046046046046,75
3,0.46146146146146144,75
3,0.4624624624624625,75
3,0.46346346346346345,75
3,0.46446446446446443,75
3,0.46546546546546547,76
3,0.46646646646646645,76
3,0.4674674674674675,76
3,0.46846846846846846,76
3,0.4694694694694695,76
3,0.47047047047047047,76
3,0.47147147147147145,76
3,0.4724724724724725,77
3,0.47347347347347346,77
3,0.4744744744744745,77
3,0.4754754754754755,77
3,0.47647647647647645,77
3,0.4774774774774775,77
3,0.47847847847847846,77
3,0.4794794794794795,78
3,0.4804804804804805,78
3,0.48148148148148145,78
3,0.4824824824824825,78
3,0.48348348348348347,78
3,0.4844844844844845,78
3,0.4854854854854855,79
3,0.48648648648648646,79
3,0.4874874874874875,79
3,0.48848848848848847,79
3,0.4894894894894895,79
3,0.4904904904904905,79
3,0.49149149149149146,79
3,0.4924924924924925,80
3,0.4934934934934935,80
3,0.4944944944944945,80
3,0.4954954954954955,80
3,0.4964964964964965,80
3,0.4974974974974975,80
3,0.4984984984984985,81
3,0.4994994994994995,81
3,0.5005005005005005,81
3,0.5015015015015015,81
3,0.5025025025025025,81
3,0.5035035035035035,81
3,0.5045045045045045,81
3,0.5055055055055055,82
3,0.5065065065065065,82
3,0.5075075075075075,82
3,0.5085085085085085,82
3,0.5095095095095095,82
3,0.5105105105105106,82
3,0.5115115115115115,82
3,0.5125125125125125,83
3,0.5135135135135135,83
3,0.5145145145145145,83
3,0.5155155155155156,83
3,0.5165165165165165,83
3,0.5175175175175175,83
3,0.5185185185185185,84
3,0.5195195195195195,84
3,0.5205205205205206,84
3,0.5215215215215215,84
3,0.5225225225225225,84
3,0.5235235235235235,84
3,0.5245245245245245,84
3,0.5255255255255256,85
3,0.5265265265265265,85
3,0.5275275275275275,85
3,0.5285285285285285,85
3,0.5295295295295295,85
3,0.5305305305305306,85
3,0.5315315315315315,85
3,0.5325325325325325,86
3,0.5335335335335335,86
3,0.5345345345345345,86
3,0.5355355355355356,86
3,0.5365365365365365,86
3,0.5375375375375375,86
3,0.5385385385385385,87
3,0.5395395395395395,87
3,0.5405405405405406,87
3,0.5415415415415415,87
3,0.5425425425425425,87
3,0.5435435435435435,87
3,0.5445445445445445,87
3,0.5455455455455456,88
3,0.5465465465465466,88
3,0.5475475475475475,88
3,0.5485485485485485,88
3,0.5495495495495496,88
3,0.5505505505505506,88
3,0.5515515515515516,88
3,0.5525525525525525,89
3,0.5535535535535535,89
3,0.5545545545545546,89
3,0.5555555555555556,89
3,0.5565565565565566,89
3,0.5575575575575575,89
3,0.5585585585585585,90
3,0.5595595595595596,90
3,0.5605605605605606,90
3,0.5615615615615616,90
3,0.5625625625625625,90
3,0.5635635635635635,90
3,0.5645645645645646,90
3,0.5655655655655656,91
3,0.5665665665665666,91
3,0.5675675675675675,91
3,0.5685685685685685,91
3,0.5695695695695696,91
3,0.5705705705705706,91
3,0.5715715715715716,91
3,0.5725725725725725,92
3,0.5735735735735735,92
3,0.5745745745745746,92
3,0.5755755755755756,92
3,0.5765765765765766,92
3,0.57757757757757755,92
3,0.5785785785785785,92
3,0.5795795795795796,93
3,0.5805805805805806,93
3,0.5815815815815816,93
3,0.5825825825825826,93
3,0.5835835835835835,93
3,0.5845845845845846,93
3,0.5855855855855856,93
3,0.5865865865865866,94
3,0.5875875875875876,94
3,0.5885885885885885,94
3,0.5895895895895896,94
3,0.5905905905905906,94
3,0.5915915915915916,94
3,0.5925925925925926,94
3,0.5935935935935935,95
3,0.5945945945945946,95
3,0.5955955955955956,95
3,0.5965965965965966,95
3,0.5975975975975976,95
3,0.5985985985985985,95
3,0.5995995995995996,96
3,0.6006006006006006,96
3,0.6016016016016016,96
3,0.6026026026026026,96
3,0.6036036036036035,96
3,0.6046046046046046,96
3,0.6056056056056056,96
3,0.6066066066066066,97
3,0.6076076076076076,97
3,0.6086086086086087,97
3,0.6096096096096096,97
3,0.6106106106106106,97
3,0.6116116116116116,97
3,0.6126126126126126,97
3,0.6136136136136137,98
3,0.6146146146146146,98
3,0.6156156156156156,98
3,0.6166166166166166,98
3,0.6176176176176176,98
3,0.6186186186186187,98
3,0.6196196196196196,98
3,0.6206206206206206,99
3,0.6216216216216216,99
3,0.6226226226226226,99
3,0.6236236236236237,99
3,0.6246246246246246,99
3,0.6256256256256256,99
3,0.6266266266266266,99
3,0.6276276276276276,100
3,0.6286286286286287,100
3,0.6296296296296297,100
3,0.6306306306306306,100
3,0.6316316316316316,100
3,0.6326326326326326,100
3,0.6336336336336337,100
3,0.6346346346346347,101
3,0.6356356356356356,101
3,0.6366366366366366,101
3,0.6376376376376376,101
3,0.6386386386386387,101
3,0.6396396396396397,101
3,0.6406406406406406,101
3,0.6416416416416416,102
3,0.6426426426426426,102
3,0.6436436436436437,102
3,0.6446446446446447,102
3,0.6456456456456456,102
3,0.6466466466466466,102
3,0.6476476476476476,102
3,0.6486486486486487,102
3,0.6496496496496497,103
3,0.6506506506506506,103
3,0.6516516516516516,103
3,0.6526526526526526,103
3,0.6536536536536537,103
3,0.6546546546546547,103
3,0.6556556556556556,103
3,0.6566566566566566,104
3,0.6576576576576576,104
3,0.6586586586586587,104
3,0.6596596596596597,104
3,0.6606606606606606,104
3,0.6616616616616616,104
3,0.6626626626626626,104
3,0.6636636636636637,105
3,0.6646646646646647,105
3,0.6656656656656657,105
3,0.6666666666666666,105
3,0.6676676676676676,105
3,0.6686686686686687,105
3,0.6696696696696697,105
3,0.6706706706706707,106
3,0.6716716716716716,106
3,0.6726726726726726,106
3,0.6736736736736737,106
3,0.6746746746746747,106
3,0.6756756756756757,106
3,0.6766766766766766,106
3,0.6776776776776777,107
3,0.6786786786786787,107
3,0.6796796796796797,107
3,0.6806806806806807,107
3,0.6816816816816816,107
3,0.6826826826826827,107
3,0.6836836836836837,107
3,0.6846846846846847,107
3,0.6856856856856857,108
3,0.6866866866866866,108
3,0.6876876876876877,108
3,0.6886886886886887,108
3,0.6896896896896897,108
3,0.6906906906906907,108
3,0.6916916916916916,108
3,0.6926926926926927,109
3,0.6936936936936937,109
3,0.6946946946946947,109
3,0.6956956956956957,109
3,0.6966966966966966,109
3,0.6976976976976977,109
3,0.6986986986986987,109
3,0.6996996996996997,109
3,0.7007007007007007,110
3,0.7017017017017017,110
3,0.7027027027027027,110
3,0.7037037037037037,110
3,0.7047047047047047,110
3,0.7057057057057057,110
3,0.7067067067067067,110
3,0.7077077077077077,111
3,0.7087087087087087,111
3,0.7097097097097097,111
3,0.7107107107107107,111
3,0.7117117117117117,111
3,0.7127127127127127,111
3,0.7137137137137137,111
3,0.7147147147147147,111
3,0.7157157157157157,112
3,0.7167167167167167,112
3,0.7177177177177178,112
3,0.7187187187187187,112
3,0.7197197197197197,112
3,0.7207207207207207,112
3,0.7217217217217217,112
3,0.7227227227227228,113
3,0.7237237237237237,113
3,0.7247247247247247,113
3,0.7257257257257257,113
3,0.7267267267267267,113
3,0.7277277277277278,113
3,0.7287287287287287,113
3,0.7297297297297297,113
3,0.7307307307307307,114
3,0.7317317317317317,114
3,0.7327327327327328,114
3,0.7337337337337337,114
3,0.7347347347347347,114
3,0.7357357357357357,114
3,0.7367367367367368,114
3,0.7377377377377378,114
3,0.7387387387387387,115
3,0.7397397397397397,115
3,0.7407407407407407,115
3,0.7417417417417418,115
3,0.7427427427427428,115
3,0.7437437437437437,115
3,0.7447447447447447,115
3,0.7457457457457457,116
3,0.7467467467467468,116
3,0.7477477477477478,116
3,0.7487487487487487,116
3,0.7497497497497497,116
3,0.7507507507507507,116
3,0.7517517517517518,116
3,0.7527527527527528,116
3,0.7537537537537538,117
3,0.7547547547547547,117
3,0.7557557557557557,117
3,0.7567567567567568,117
3,0.7577577577577578,117
3,0.7587587587587588,117
3,0.7597597597597597,117
3,0.7607607607607607,117
3,0.7617617617617618,118
3,0.7627627627627628,118
3,0.7637637637637638,118
3,0.7647647647647647,118
3,0.7657657657657657,118
3,0.7667667667667668,118
3,0.7677677677677678,118
3,0.7687687687687688,118
3,0.7697697697697697,119
3,0.7707707707707707,119
3,0.7717717717717718,119
3,0.7727727727727728,119
3,0.7737737737737738,119
3,0.7747747747747747,119
3,0.7757757757757757,119
3,0.7767767767767768,119
3,0.7777777777777778,120
3,0.7787787787787788,120
3,0.7797797797797797,120
3,0.7807807807807807,120
3,0.7817817817817818,120
3,0.7827827827827828,120
3,0.7837837837837838,120
3,0.7847847847847848,120
3,0.7857857857857857,121
3,0.7867867867867868,121
3,0.7877877877877878,121
3,0.7887887887887888,121
3,0.7897897897897898,121
3,0.7907907907907907,121
3,0.7917917917917918,121
3,0.7927927927927928,121
3,0.7937937937937938,122
3,0.7947947947947948,122
3,0.7957957957957957,122
3,0.7967967967967968,122
3,0.7977977977977978,122
3,0.7987987987987988,122
3,0.7997997997997998,122
3,0.8008008008008007,122
3,0.8018018018018018,123
3,0.8028028028028028,123
3,0.8038038038038038,123
3,0.8048048048048048,123
3,0.8058058058058059,123
3,0.8068068068068068,123
3,0.8078078078078078,123
3,0.8088088088088088,123
3,0.8098098098098098,123
3,0.8108108108108109,124
3,0.8118118118118118,124
3,0.8128128128128128,124
3,0.8138138138138138,124
3,0.8148148148148148,124
3,0.8158158158158159,124
3,0.8168168168168168,124
3,0.8178178178178178,124
3,0.8188188188188188,125
3,0.8198198198198198,125
3,0.8208208208208209,125
3,0.8218218218218218,125
3,0.8228228228228228,125
3,0.8238238238238238,125
3,0.8248248248248248,125
3,0.8258258258258259,125
3,0.8268268268268268,125
3,0.8278278278278278,126
3,0.8288288288288288,126
3,0.8298298298298298,126
3,0.8308308308308309,126
3,0.8318318318318318,126
3,0.8328328328328328,126
3,0.8338338338338338,126
3,0.8348348348348348,126
3,0.8358358358358359,127
3,0.8368368368368369,127
3,0.8378378378378378,127
3,0.8388388388388388,127
3,0.8398398398398398,127
3,0.8408408408408409,127
3,0.8418418418418419,127
3,0.8428428428428428,127
3,0.8438438438438438,127
3,0.8448448448448448,128
3,0.8458458458458459,128
3,0.8468468468468469,128
3,0.8478478478478478,128
3,0.8488488488488488,128
3,0.8498498498498498,128
3,0.8508508508508509,128
3,0.8518518518518519,128
3,0.8528528528528528,129
3,0.8538538538538538,129
3,0.8548548548548548,129
3,0.8558558558558559,129
3,0.8568568568568569,129
3,0.8578578578578578,129
3,0.8588588588588588,129
3,0.8598598598598598,129
3,0.8608608608608609,129
3,0.8618618618618619,130
3,0.8628628628628628,130
3,0.8638638638638638,130
3,0.8648648648648649,130
3,0.8658658658658659,130
3,0.8668668668668669,130
3,0.8678678678678678,130
3,0.8688688688688688,130
3,0.8698698698698699,130
3,0.8708708708708709,131
3,0.8718718718718719,131
3,0.8728728728728729,131
3,0.8738738738738738,131
3,0.8748748748748749,131
3,0.8758758758758759,131
3,0.8768768768768769,131
3,0.8778778778778779,131
3,0.8788788788788788,131
3,0.8798798798798799,132
3,0.8808808808808809,132
3,0.8818818818818819,132
3,0.8828828828828829,132
3,0.8838838838838838,132
3,0.8848848848848849,132
3,0.8858858858858859,132
3,0.8868868868868869,132
3,0.8878878878878879,132
3,0.8888888888888888,133
3,0.8898898898898899,133
3,0.8908908908908909,133
3,0.8918918918918919,133
3,0.8928928928928929,133
3,0.8938938938938938,133
3,0.8948948948948949,133
3,0.8958958958958959,133
3,0.8968968968968969,133
3,0.8978978978978979,133
3,0.8988988988988988,134
3,0.8998998998998999,134
3,0.9009009009009009,134
3,0.9019019019019019,134
3,0.9029029029029029,134
3,0.9039039039039038,134
3,0.9049049049049049,134
3,0.9059059059059059,134
3,0.9069069069069069,134
3,0.9079079079079079,135
3,0.9089089089089089,135
3,0.9099099099099099,135
3,0.9109109109109109,135
3,0.9119119119119119,135
3,0.9129129129129129,135
3,0.9139139139139139,135
3,0.914914914914915,135
3,0.9159159159159159,135
3,0.9169169169169169,136
3,0.9179179179179179,136
