reg,ros,sim
2,17062,5.059412519064394
2,17079,5.059412668014081
2,17095,5.0594128065197275
2,17111,5.0594129434149675
2,17128,5.059413087124226
2,17144,5.059413220761506
2,17160,5.0594133528494005
2,17177,5.0594134915167945
2,17193,5.0594136204700035
2,17209,5.059413747932366
2,17226,5.059413881748403
2,17242,5.059414006194359
2,17258,5.059414129205646
2,17275,5.0594142583531205
2,17291,5.059414378461495
2,17307,5.059414497189106
2,17324,5.059414621843438
2,17340,5.059414737777061
2,17356,5.059414852381659
2,17373,5.059414972711208
2,17389,5.059415084626362
2,17405,5.059415195262152
2,17422,5.05941531142852
2,17438,5.059415419475222
2,17454,5.059415526290231
2,17471,5.059415638448552
2,17487,5.05941574277082
2,17503,5.059415845907165
2,17520,5.059415954206381
2,17536,5.0594160549424885
2,17552,5.059416154536621
2,17569,5.059416259119745
2,17585,5.059416356402469
2,17601,5.059416452585422
2,17618,5.0594165535897915
2,17634,5.05941664754664
2,17650,5.059416740444253
2,17666,5.059416832295513
2,17683,5.059416928755208
2,17699,5.059417018488348
2,17715,5.0594171072135605
2,17732,5.059417200393371
2,17748,5.05941728707814
2,17764,5.059417372791895
2,17781,5.059417462811945
2,17797,5.059417546559883
2,17813,5.059417629372275
2,17830,5.059417716347971
2,17846,5.059417797266249
2,17862,5.0594178772830585
2,17879,5.059417961325295
2,17895,5.059418039516894
2,17911,5.05941811683977
2,17928,5.0594181980551145
2,17944,5.059418273618997
2,17960,5.059418348345632
2,17977,5.059418426836503
2,17993,5.059418499867789
2,18009,5.059418572092079
2,18026,5.059418647956921
2,18042,5.059418718547038
2,18058,5.059418788359241
2,18075,5.05941886169269
2,18091,5.059418929929532
2,18107,5.059418997416419
2,18124,5.059419068309456
2,18140,5.059419134277526
2,18156,5.059419199522524
2,18173,5.059419268062627
2,18189,5.059419331843179
2,18205,5.0594193949265085
2,18222,5.059419461197796
2,18238,5.059419522868964
3,1926,2.5078467962768043
3,1942,2.507848679063187
3,1958,2.5078507112462516
3,1974,2.5078529033120125
3,1991,2.5078554200240317
3,2007,2.507857977746603
3,2023,2.5078607316012205
3,2040,2.5078638873724755
3,2056,2.5078670886577052
3,2072,2.5078705293591455
3,2089,2.507874465173164
3,2105,2.507878450737896
3,2121,2.5078827271846893
3,2138,2.507887610666244
3,2154,2.5078925475875553
3,2170,2.5078978363383193
3,2187,2.5079038659850017
3,2203,2.5079099518515022
3,2219,2.507916461445242
3,2236,2.507923871409095
3,2252,2.5079313390072673
3,2268,2.507939314835937
3,2285,2.5079483803111913
3,2301,2.5079575029007963
3,2317,2.5079672326893996
3,2334,2.5079782759664186
3,2350,2.507989373202855
3,2366,2.5080011931562542
3,2383,2.508014590405992
3,2399,2.508028034971469
3,2415,2.5080423366510884
3,2432,2.508058525508635
3,2448,2.508074750518085
3,2464,2.508091988515763
3,2481,2.50811147653591
3,2497,2.5081309837876624
3,2513,2.5081516842680243
3,2530,2.508175058330158
3,2546,2.5081984274755196
3,2562,2.5082231976623524
3,2579,2.5082511344063207
3,2595,2.508279033116262
3,2611,2.5083085718023925
3,2628,2.508341849181239
3,2644,2.5083750443923445
3,2660,2.5084101535564227
3,2677,2.5084496635959335
3,2693,2.50848903392149
3,2709,2.5085306315387266
3,2726,2.5085773943975056
3,2742,2.5086239437930504
3,2758,2.5086730779302338
3,2775,2.508728257357355
3,2791,2.508783130132956
3,2807,2.5088409944208934
3,2824,2.508905914710925
3,2840,2.5089704119848473
3,2856,2.509038362563465
3,2873,2.5091145271106314
3,2889,2.5091901248005715
3,2905,2.5092696988331706
3,2922,2.5093588103873485
3,2938,2.5094471788359374
3,2954,2.5095401146891754
3,2971,2.5096440974160434
3,2987,2.5097471227464663
3,3003,2.5098553819313025
3,3020,2.50997640537694
3,3036,2.510096212671998
3,3052,2.510222003637678
3,3069,2.510362508693795
3,3085,2.5105014870871405
3,3101,2.510647290954898
3,3118,2.5108100179142494
3,3134,2.510970847675326
3,3150,2.511139445990364
3,3166,2.511316144393373
3,3183,2.5115131464560574
3,3199,2.5117076510248872
3,3215,2.5119113486177604
3,3232,2.512138279355844
3,3248,2.5123621642205998
3,3264,2.5125964606151276
3,3281,2.512857286361165
3,3297,2.5131144219422334
3,3313,2.513383324748434
3,3330,2.513682458324079
3,3346,2.51397714773641
3,3362,2.514285109584501
3,3379,2.5146274504048685
3,3395,2.514964467920669
3,3411,2.515316425612146
3,3428,2.5157074020282617
3,3444,2.516092033618252
3,3460,2.516493449323127
3,3477,2.5169390630966224
3,3493,2.517377148932457
3,3509,2.5178340532968666
3,3526,2.5183409260411898
3,3542,2.5188389047815933
3,3558,2.519357941746238
3,3575,2.519933363096679
3,3591,2.5204983177079603
3,3607,2.5210867907617063
3,3624,2.521738767950863
3,3640,2.522378472727138
3,3656,2.523044392230129
3,3673,2.5237817006444825
3,3689,2.5245046689927473
3,3705,2.525256800097941
3,3722,2.526089034273338
3,3738,2.52690456671191
3,3754,2.5277524772917244
3,3771,2.5286901016693415
3,3787,2.5296083333538792
3,3803,2.530562441198246
3,3820,2.5316168398067296
3,3836,2.5326487867448932
3,3852,2.5337204051375894
3,3869,2.5349039291906776
3,3885,2.53606153213387
3,3901,2.537262912734945
3,3918,2.538588924936631
3,3934,2.53988508974508
3,3950,2.5412294615087307
3,3967,2.5427123756404133
3,3983,2.544161008706829
3,3999,2.545662611347264
3,4016,2.547317925474863
3,4032,2.5489339625639413
3,4048,2.5506080728489
3,4065,2.552452394235586
3,4081,2.5542518208549994
3,4097,2.5561147697615043
3,4114,2.5581658293081846
3,4130,2.5601656904765253
3,4146,2.5622348689919474
3,4163,2.5645115227599358
3,4179,2.5667299197856472
3,4195,2.569023770887345
3,4212,2.5715459859952814
3,4228,2.5740020576378817
3,4244,2.5765400517474144
3,4261,2.5793288736900677
3,4277,2.5820427588538544
3,4293,2.5848453498510753
3,4310,2.587922848077297
3,4326,2.5909156270044895
3,4342,2.5940041857200717
3,4358,2.5971908917235327
3,4375,2.6006869849553214
3,4391,2.604083706958505
3,4407,2.6075859829359826
3,4424,2.61142556338521
3,4440,2.6151533478712454
3,4456,2.6189942912537103
3,4473,2.623202097571234
3,4489,2.6272843942578374
3,4505,2.6314875955901447
3,4522,2.636088823197332
3,4538,2.640549444391464
3,4554,2.6451387874780163
3,4571,2.6501588628926784
3,4587,2.6550217583191404
3,4603,2.6600211824722777
3,4620,2.665485496731476
3,4636,2.6707744893533447
3,4652,2.676207712232717
3,4669,2.682141312118171
3,4685,2.6878797940525407
3,4701,2.6937699945386306
3,4718,2.7001972314162543
3,4734,2.70640782017692
3,4750,2.7127772819357405
3,4767,2.719721419405124
3,4783,2.7264255760955898
3,4799,2.7332952939689776
3,4816,2.7407780771806856
3,4832,2.7479956899100446
3,4848,2.755384942994613
3,4865,2.7634261344130366
3,4881,2.7711750720878534
3,4897,2.7791009693123105
3,4914,2.787717857835555
3,4930,2.796013501543164
3,4946,2.8044905076600823
3,4963,2.813697400284446
3,4979,2.8225521616503664
3,4995,2.8315916137386776
3,5012,2.8413993212722377
3,5028,2.8508221593416665
3,5044,2.860431786056048
3,5061,2.8708471166127145
3,5077,2.8808430668412366
3,5093,2.8910265246039546
3,5110,2.9020518005889473
3,5126,2.9126215312758257
3,5142,2.923377973224896
3,5159,2.935010589079099
3,5175,2.946150001868636
3,5191,2.9574736964819115
3,5208,2.9697057354029286
3,5224,2.9814056271439426
3,5240,2.993285643883001
3,5257,3.0061035719101947
3,5273,3.0183493750426185
3,5289,3.030769353953303
3,5306,3.044153809044781
3,5322,3.056925426649253
3,5338,3.0698634475052633
3,5355,3.083789139445467
3,5371,3.0970608890702405
3,5387,3.1104894532962595
3,5404,3.1249251874180457
3,5420,3.13866586477857
3,5436,3.1525520000559517
3,5453,3.1674608338865036
3,5469,3.1816339035874583
3,5485,3.195939396827102
3,5502,3.2112789340080035
3,5518,3.225842849721772
3,5534,3.2405246091694155
3,5551,3.2562474295828987
3,5567,3.271156080870891
3,5583,3.2861666227525994
3,5599,3.301273582628101
3,5616,3.317424119503227
3,5632,3.3327121691481763
3,5648,3.348079188189087
3,5665,3.3644865801399524
3,5681,3.3799977722946464
3,5697,3.395569641704829
3,5714,3.4121744008405455
3,5730,3.4278520592777446
3,5746,3.4435715271512533
3,5763,3.460312293936074
3,5779,3.476098266794951
3,5795,3.4919068861001805
3,5812,3.508721341013509
3,5828,3.524556865850694
3,5844,3.5403958633261654
3,5861,3.557221651028343
3,5877,3.5730482224845446
3,5893,3.58885936131277
3,5910,3.6056349986177083
3,5926,3.621395211972105
3,5942,3.6371216219300027
3,5959,3.6537873622675825
3,5975,3.669425707906675
3,5991,3.685012658867807
3,6008,3.7015112886710115
3,6024,3.7169748754767373
3,6040,3.732370473467398
3,6057,3.7486480198028262
3,6073,3.7638872094151785
3,6089,3.779042998628952
3,6106,3.7950493320920753
3,6122,3.8100182706134023
3,6138,3.8248897295440587
3,6155,3.840579051609317
3,6171,3.855236090253589
3,6187,3.8697830150751766
3,6204,3.8851142243678893
3,6220,3.899422225487062
3,6236,3.9136089986699303
3,6253,3.9285459356815156
3,6269,3.942472465226184
3,6285,3.956268211848372
3,6302,3.9707797861712075
3,6318,3.984297197723926
3,6334,3.997675835800338
3,6351,4.011736043806571
3,6367,4.024821462692797
3,6383,4.037761656953352
3,6400,4.05134950085379
3,6416,4.063984719390525
3,6432,4.076469750219582
3,6449,4.0895690715618045
3,6465,4.101740368220787
3,6481,4.1137579289179
3,6498,4.126357170832299
3,6514,4.138055067006674
3,6530,4.149597003193648
3,6547,4.1616889161430475
3,6563,4.172907884394484
3,6579,4.1839698893685675
3,6596,4.19555119491117
3,6612,4.206289332150913
3,6628,4.216870611388449
3,6645,4.227941637658562
3,6661,4.2382003158106105
3,6677,4.248303232791976
3,6694,4.258867534180229
3,6710,4.268651039621517
3,6726,4.278280753809275
3,6743,4.288344725822604
3,6759,4.297659897420968
3,6775,4.30682400370249
3,6791,4.31583807932933
3,6808,4.32525237631966
3,6824,4.333960553630759
3,6840,4.342522255140341
3,6857,4.351459995183889
3,6873,4.35972367044983
3,6889,4.367844926004135
3,6906,4.376319295139094
3,6922,4.384151327171628
3,6938,4.391845398509047
3,6955,4.399870894856741
3,6971,4.407285281478598
3,6987,4.414566479123844
3,7004,4.422158619360012
3,7020,4.4291702298215885
3,7036,4.436053654029951
3,7053,4.443228707567271
3,7069,4.4498530412888675
3,7085,4.456354349460057
3,7102,4.46312910081765
3,7118,4.469382072637137
3,7134,4.475517273137528
3,7151,4.481908812188298
3,7167,4.4878065636118425
3,7183,4.493591835315025
3,7200,4.499617374490191
3,7216,4.505176109919724
3,7232,4.5106276462994455
3,7249,4.516304363374667
3,7265,4.521540209903105
3,7281,4.526674086172117
3,7298,4.532018990941532
3,7314,4.53694788004642
3,7330,4.541779941610095
3,7347,4.5468097645527665
3,7363,4.551447333861573
3,7379,4.5559931042272
3,7396,4.56072420516454
3,7412,4.565085718391433
3,7428,4.569360324624304
3,7445,4.573808619338021
3,7461,4.5779089024852375
3,7477,4.581927016314171
3,7494,4.586107919124791
3,7510,4.589961311086007
3,7526,4.593737103818947
3,7543,4.597665484199947
3,7559,4.6012857999849155
3,7575,4.6048329094866745
3,7592,4.60852306089577
3,7608,4.611923565803298
3,7624,4.615255073901799
3,7641,4.618720693138226
3,7657,4.621914086329082
3,7673,4.625042505144543
3,7690,4.628296680680526
3,7706,4.631295086735293
3,7722,4.634232352561911
3,7739,4.637287560441109
3,7755,4.640102527624572
3,7771,4.642860001130712
3,7788,4.645728107170925
3,7804,4.648370611259653
3,7820,4.650959082906449
3,7837,4.653651350084411
3,7853,4.656131802744602
3,7869,4.658561502451178
3,7886,4.661088602481075
3,7902,4.663416863307078
3,7918,4.665697473511276
3,7935,4.668069501753806
3,7951,4.670254893192611
3,7967,4.672395564568048
3,7983,4.674492436585684
3,8000,4.676673382014908
3,8016,4.6786827512075195
3,8032,4.680651033039471
3,8049,4.682698264709638
3,8065,4.6845844735495445
3,8081,4.6864321497962
3,8098,4.688353981512998
3,8114,4.690124697240558
3,8130,4.6918592846696505
3,8147,4.693663540631005
3,8163,4.695325976749739
3,8179,4.696954545281235
3,8196,4.698648582482343
3,8212,4.700209519916454
3,8228,4.701738713819516
3,8245,4.703329444588304
3,8261,4.704795252879451
3,8277,4.706231311933069
3,8294,4.70772522634986
3,8310,4.709101884677324
3,8326,4.710450665093423
3,8343,4.711853853096304
3,8359,4.7131469709474185
3,8375,4.7144139658958935
3,8392,4.715732138914344
3,8408,4.716946976268666
3,8424,4.718137335878616
3,8441,4.719375847872946
3,8457,4.720517334794928
3,8473,4.721635885535932
3,8490,4.722799753349835
3,8506,4.723872508911128
3,8522,4.724923772283429
3,8539,4.726017695242028
3,8555,4.727026045716824
3,8571,4.728014256200234
3,8588,4.7290426349069135
3,8604,4.729990631202238
3,8620,4.730919753431056
3,8637,4.731886707733819
3,8653,4.732778142032101
3,8669,4.733651887177716
3,8686,4.734561273290122
3,8702,4.735399694893895
3,8718,4.736221536248562
3,8735,4.737076963021973
3,8751,4.737865693400874
3,8767,4.738638881165691
3,8784,4.739443725518967
3,8800,4.740185872567356
3,8816,4.740913447855069
3,8833,4.741670869375355
3,8849,4.742369340895397
3,8865,4.74305414896468
3,8882,4.743767103698749
3,8898,4.7444246201288625
3,8914,4.745069322871316
3,8931,4.745740576331428
3,8947,4.746359682743783
3,8963,4.746966770448402
3,8980,4.747598909859954
3,8996,4.7481819872535445
3,9012,4.74875378967586
3,9029,4.7493492354964495
3,9045,4.749898511414205
3,9061,4.75043720817906
3,9078,4.750998224920188
3,9094,4.751515783419839
3,9110,4.752023413787805
3,9127,4.752552120171307
3,9143,4.753039911180407
3,9159,4.753518383208352
3,9176,4.754016761690089
3,9192,4.754476609775825
3,9208,4.754927708902246
3,9224,4.7553702371605455
3,9241,4.755831227179767
3,9257,4.756256624265243
3,9273,4.756673972532807
3,9290,4.757108768345683
3,9306,4.75751002719827
3,9322,4.757903725874628
3,9339,4.758313917745632
3,9355,4.758692502160299
3,9371,4.759063983829988
3,9388,4.7594510604501385
3,9404,4.759808340790406
3,9420,4.760158946661076
3,9437,4.76052430183433
3,9453,4.760861561183305
3,9469,4.761192547101846
3,9486,4.761537485992486
3,9502,4.761855925899355
3,9518,4.762168467971744
3,9535,4.762494212939638
3,9551,4.762794958786545
3,9567,4.763090158625971
3,9584,4.763397854675361
3,9600,4.763681960688405
3,9616,4.76396085031501
3,9633,4.7642515701812185
3,9649,4.764520024108142
3,9665,4.764783570522547
3,9682,4.76505831941973
3,9698,4.765312046895641
3,9714,4.765561156347242
3,9731,4.765820876399065
3,9747,4.766060745020422
3,9763,4.766296266990286
3,9780,4.7665418413641785
3,9796,4.7667686644900655
3,9812,4.766991395407112
3,9829,4.767223652171555
3,9845,4.76743819247023
3,9861,4.767648879178299
3,9878,4.767868594901478
3,9894,4.768071567659047
3,9910,4.768270910651383
3,9927,4.768478813758393
3,9943,4.768670889965474
3,9959,4.768859546402171
3,9976,4.769056320306934
3,9992,4.769238129538188
3,10008,4.769416716061134
3,10025,4.769603002088145
3,10041,4.769775135188581
3,10057,4.7699442305475515
3,10074,4.770120630657635
3,10090,4.7702836422487636
3,10106,4.770443789751415
3,10123,4.770610869084745
3,10139,4.770765279902745
3,10155,4.770916989700446
3,10172,4.771075278949226
3,10188,4.771221578026548
3,10204,4.7713653292472
3,10221,4.771515326869556
3,10237,4.7716539735706
3,10253,4.771790216308846
3,10270,4.771932390594788
3,10286,4.772063816515592
3,10302,4.772192973690146
3,10319,4.772327764689628
3,10335,4.772452375430849
3,10351,4.772574844518003
3,10368,4.772702665840531
3,10384,4.7728208426623535
3,10400,4.772936997314105
3,10416,4.7730511672450735
3,10433,4.773170339175685
3,10449,4.773280530730375
3,10465,4.773388847693997
3,10482,4.773501919077455
3,10498,4.773606477970256
3,10514,4.773709265865801
3,10531,4.773816573837173
3,10547,4.7739158109172575
3,10563,4.774013374468959
3,10580,4.774115236230018
3,10596,4.774209443990774
3,10612,4.774302069950962
3,10629,4.774398784019516
3,10645,4.7744882377477476
3,10661,4.7745761960208135
3,10678,4.774668043397906
3,10694,4.774753002247536
3,10710,4.774836546940106
3,10727,4.774923792200647
3,10743,4.77500450019606
3,10759,4.775083870598413
3,10776,4.775166762910481
3,10792,4.775243449884279
3,10808,4.775318871387678
3,10825,4.775397645465306
3,10841,4.775470527934946
3,10857,4.775542212889224
3,10874,4.775617089883195
3,10890,4.775686371870643
3,10906,4.7757545203860925
3,10923,4.775825708716942
3,10939,4.775891582515191
3,10955,4.775956383212533
3,10972,4.776024079349659
3,10988,4.776086726239713
3,11004,4.7761483569516265
3,11021,4.776212746142143
3,11037,4.77627233706379
3,11053,4.776330965491294
3,11070,4.776392222442009
3,11086,4.776448918621507
3,11102,4.7765047029482055
3,11119,4.776562992463874
3,11135,4.776616946001429
3,11151,4.776670035468455
3,11168,4.776725513049234
3,11184,4.7767768674689695
3,11200,4.776827402913254
3,11217,4.776880215314092
3,11233,4.776929106079009
3,11249,4.7769772204373275
3,11266,4.777027506191823
3,11282,4.777074061186088
3,11298,4.777119879967159
3,11315,4.777167769878246
3,11331,4.777212109858981
3,11347,4.777255751585735
3,11364,4.7773013691854125
3,11380,4.777343608206
3,11396,4.777385184830007
3,11413,4.777428646810139
3,11429,4.777468892616937
3,11445,4.777508509906811
3,11462,4.777549926522934
3,11478,4.777588280927135
3,11494,4.777626038832654
3,11511,4.777665514282539
3,11527,4.777702073508834
3,11543,4.777738066502353
3,11560,4.777775699280997
3,11576,4.777810554294543
3,11592,4.777844871691193
3,11608,4.7778786604738395
3,11625,4.7779139917369005
3,11641,4.777946717994956
3,11657,4.7779789422131795
3,11674,4.778012639709157
3,11690,4.778043854711876
3,11706,4.778074592813143
3,11723,4.778106738350151
3,11739,4.778136517670271
3,11755,4.778165843874334
3,11772,4.778196514857379
3,11788,4.778224930005407
3,11804,4.778252914547529
3,11821,4.778282184231506
3,11837,4.7783093028888395
3,11853,4.778336012248177
3,11870,4.778363949975457
3,11886,4.778389836213319
3,11902,4.7784153333274215
3,11919,4.778442004750998
3,11935,4.778466719236089
3,11951,4.778491063702406
3,11968,4.778516530995553
3,11984,4.778540131183272
3,12000,4.778563379448485
3,12017,4.778587701501756
3,12033,4.778610241817786
3,12049,4.778632447355758
3,12066,4.778655679962157
3,12082,4.778677211973146
3,12098,4.778698425452195
3,12115,4.778720621481255
3,12131,4.778741194055289
3,12147,4.7787614634954725
3,12164,4.778782673056944
3,12180,4.778802332514464
3,12196,4.778821703435495
3,12213,4.778841974033302
3,12229,4.778860764289041
3,12245,4.778879279849434
3,12262,4.7788986565265095
3,12278,4.778916619223043
3,12294,4.778934320351031
3,12311,4.7789528458255965
3,12327,4.778970020459007
3,12343,4.778986945975742
3,12360,4.779004660769571
3,12376,4.77902108480774
3,12392,4.7790372715432685
3,12409,4.779054214102429
3,12425,4.779069923096381
3,12441,4.779085405998837
3,12458,4.779101612807375
3,12474,4.779116640496147
3,12490,4.779131452734567
3,12507,4.779146958421586
3,12523,4.7791613368309775
3,12539,4.779175509892157
3,12556,4.779190347332666
3,12572,4.779204106868285
3,12588,4.779217670648027
3,12605,4.779231871057966
3,12621,4.7792450405928895
3,12637,4.779258023481985
3,12654,4.779271616507783
3,12670,4.779284223465181
3,12686,4.779296652430448
3,12703,4.779309666233434
3,12719,4.779321736664451
3,12735,4.779333637325139
3,12752,4.779346098661124
3,12768,4.779357657318313
3,12784,4.779369054018142
3,12801,4.7793809883124645
3,12817,4.7793920587190435
3,12833,4.779402974594146
3,12849,4.779413738282194
3,12866,4.77942501052763
3,12882,4.779435467570645
3,12898,4.779445779370478
3,12915,4.779456578966274
3,12931,4.779466598086819
3,12947,4.779476478566936
3,12964,4.779486827000033
3,12980,4.779496428081781
3,12996,4.779505896802663
3,13013,4.779515814508259
3,13029,4.779525016462797
3,13045,4.7795340920297775
3,13062,4.77954359844642
3,13078,4.7795524192641174
3,13094,4.779561119377295
3,13111,4.779570232998903
3,13127,4.779578689796939
3,13143,4.779587031298314
3,13160,4.779595769723315
3,13176,4.779603878791036
3,13192,4.779611877709043
3,13209,4.779620257686778
3,13225,4.779628034528555
3,13241,4.779635706120127
3,13258,4.779643743594706
3,13274,4.779651202970422
3,13290,4.77965856176074
3,13307,4.779666271912479
3,13323,4.779673427875806
3,13339,4.779680487695869
3,13356,4.779687884980461
3,13372,4.779694750915025
3,13388,4.779701524937172
3,13405,4.779708623122717
3,13421,4.779715211776303
3,13437,4.779721712547786
3,13454,4.779728524749807
3,13470,4.779734848266699
3,13486,4.779741087741451
3,13503,4.7797476264560075
3,13519,4.77975369640758
3,13535,4.779759685976247
3,13552,4.779765963111265
3,13568,4.779771790524921
3,13584,4.779777541043287
3,13601,4.779783567948198
3,13617,4.779789163334751
3,13633,4.779794685150627
3,13650,4.779800472644414
3,13666,4.779805846024002
3,13682,4.779811149002683
3,13699,4.77981670740043
3,13715,4.779821868327043
3,13731,4.779826961875401
3,13748,4.779832301013428
3,13764,4.779837258598133
3,13780,4.779842151687423
3,13797,4.779847280947081
3,13813,4.779852043880011
3,13829,4.779856745067487
3,13846,4.7798616733976935
3,13862,4.779866249968876
3,13878,4.779870767418242
3,13895,4.779875503356831
3,13911,4.7798799014759155
3,13927,4.779884242976713
3,13944,4.779888794670664
3,13960,4.779893021885616
3,13976,4.779897194871595
3,13993,4.779901570096188
3,14009,4.779905633611007
3,14025,4.779909645177525
3,14041,4.779913605517821
3,14058,4.779917758046013
3,14074,4.7799216149665416
3,14090,4.7799254228055315
3,14107,4.779929415615099
3,14123,4.779933124356862
3,14139,4.779936786065019
3,14156,4.779940625820322
3,14172,4.779944192559125
3,14188,4.779947714220182
3,14205,4.77995140728595
3,14221,4.779954837920252
3,14237,4.779958225345029
3,14254,4.779961777800795
3,14270,4.779965077965047
3,14286,4.779968336704563
3,14303,4.77997175435835
3,14319,4.779974929435658
3,14335,4.779978064793577
3,14352,4.779981353194891
3,14368,4.779984408329023
3,14384,4.7799874253734584
3,14401,4.7799905898256165
3,14417,4.779993529932404
3,14433,4.779996433507133
3,14450,4.7799994790789615
3,14466,4.780002308857121
3,14482,4.780005103592218
3,14499,4.7800080351291605
3,14515,4.780010759070571
3,14531,4.780013449392508
3,14548,4.780016271527176
3,14564,4.780018893926627
3,14580,4.7800214840678725
3,14597,4.780024201230056
3,14613,4.780026726194519
3,14629,4.780029220202641
3,14646,4.780031836628829
3,14662,4.780034268086254
3,14678,4.78003666983258
3,14695,4.780039189574994
3,14711,4.780041531282674
3,14727,4.7800438444705105
3,14744,4.780046271405693
3,14760,4.780048526958206
3,14776,4.780050755130654
3,14793,4.780053092967632
3,14809,4.780055265804393
3,14825,4.780057412351772
3,14842,4.780059664639812
3,14858,4.780061758052248
3,14874,4.780063826219161
3,14891,4.78006599635514
3,14907,4.780068013493517
3,14923,4.780070006385554
3,14940,4.780072097620977
3,14956,4.7800740415008836
3,14972,4.78007596209101
3,14989,4.780077977538671
3,15005,4.780079851047189
3,15021,4.780081702181811
3,15038,4.780083644822138
3,15054,4.780085450723716
3,15070,4.780087235128458
3,15087,4.780089107815542
3,15103,4.780090848757569
3,15119,4.780092569042763
3,15136,4.7800943745100994
3,15152,4.780096053028224
3,15168,4.780097711694138
3,15185,4.780099452560087
3,15201,4.780101071083269
3,15217,4.780102670525077
3,15233,4.780104251130156
3,15250,4.780105910153381
3,15266,4.780107452665902
3,15282,4.780108977070051
3,15299,4.780110577166592
3,15315,4.780112064948795
3,15331,4.780113535320622
3,15348,4.780115078761867
3,15364,4.780116513921158
3,15380,4.780117932339069
3,15397,4.7801194213020235
3,15413,4.780120805858337
3,15429,4.7801221743145526
3,15446,4.780123610886049
3,15462,4.780124946775734
3,15478,4.780126267180128
3,15495,4.78012765336082
3,15511,4.780128942440355
3,15527,4.780130216624091
3,15544,4.780131554332279
3,15560,4.780132798381794
3,15576,4.780134028100813
3,15593,4.78013531917607
3,15609,4.780136519902716
3,15625,4.780137706841043
3,15642,4.780138953047681
3,15658,4.780140112088841
3,15674,4.780141257861741
3,15691,4.780142460892107
3,15707,4.780143579818445
3,15723,4.780144685975438
3,15740,4.780145847453069
3,15756,4.780146927771447
3,15772,4.780147995799171
3,15789,4.780149117281782
3,15805,4.7801501604380405
3,15821,4.780151191762988
3,15838,4.780152274745343
3,15854,4.780153282126946
3,15870,4.780154278118072
3,15887,4.7801553240347054
3,15903,4.780156296973271
3,15919,4.780157258944483
3,15936,4.780158269172301
3,15952,4.780159208946003
3,15968,4.780160138158535
3,15985,4.780161114019295
3,16001,4.780162021855175
3,16017,4.780162919519845
3,16034,4.7801638622825315
3,16050,4.78016473935868
3,16066,4.780165606638055
3,16083,4.78016651752113
3,16099,4.780167364968786
3,16115,4.780168202979243
3,16132,4.780169083152806
3,16148,4.780169902058352
3,16164,4.780170711872044
3,16181,4.780171562459893
3,16197,4.780172353866761
3,16213,4.780173136513495
3,16230,4.780173958595083
3,16246,4.78017472350558
3,16262,4.780175479974611
3,16279,4.780176274586927
3,16295,4.780177013963966
3,16311,4.78017774520571
3,16328,4.78017851334507
3,16344,4.780179228113832
3,16360,4.780179935041499
3,16377,4.780180677665253
3,16393,4.780181368714777
3,16409,4.78018205220593
3,16426,4.7801827702341
3,16442,4.780183438418791
3,16458,4.780184099316843
3,16474,4.780184753014683
3,16491,4.7801854397747565
3,16507,4.780186078890392
3,16523,4.7801867110636715
3,16540,4.780187375232745
3,16556,4.780187993345283
3,16572,4.780188604763364
3,16589,4.780189247148127
3,16605,4.780189845006822
3,16621,4.780190436409413
3,16638,4.780191057785492
3,16654,4.780191636110776
3,16670,4.780192208209158
3,16687,4.780192809322403
3,16703,4.780193368807075
3,16719,4.780193922285274
3,16736,4.780194503852981
3,16752,4.780195045163345
3,16768,4.780195580679248
3,16785,4.7801961433913345
3,16801,4.7801966671682825
3,16817,4.780197185354714
3,16834,4.780197729874832
3,16850,4.780198236734888
3,16866,4.78019873820063
3,16883,4.780199265167247
3,16899,4.7801997557035545
3,16915,4.780200241034327
3,16932,4.780200751061745
3,16948,4.780201225845023
3,16964,4.780201695604418
3,16981,4.780202189283758
3,16997,4.780202648863206
3,17013,4.780203103593591
3,17030,4.7802035814937245
3,17046,4.780204026397897
3,17062,4.780204466621264
3,17079,4.780204929289719
3,17095,4.780205360027352
3,17111,4.7802057862461425
3,17128,4.78020623420996
3,17144,4.780206651270772
3,17160,4.78020706396866
3,17177,4.78020749773521
3,17193,4.780207901590665
3,17209,4.78020830123331
3,17226,4.780208721291087
3,17242,4.78020911239512
3,17258,4.780209499430888
3,17275,4.780209906250258
3,17291,4.780210285039976
3,17307,4.780210659900626
3,17324,4.780211053934552
3,17340,4.780211420830902
3,17356,4.780211783932247
3,17373,4.780212165616975
3,17389,4.780212521025388
3,17405,4.780212872767923
3,17422,4.780213242523649
3,17438,4.78021358683465
3,17454,4.780213927604162
3,17471,4.780214285835662
3,17487,4.780214619425456
3,17503,4.780214949593601
3,17520,4.780215296690834
3,17536,4.780215619921877
3,17552,4.780215939846733
3,17569,4.780216276185432
3,17585,4.780216589406959
3,17601,4.7802168994335625
3,17618,4.780217225375783
3,17634,4.780217528924334
3,17650,4.780217829385185
3,17666,4.780218126792501
3,17683,4.7802184394797536
3,17699,4.780218730695307
3,17715,4.780219018959432
3,17732,4.780219322042564
3,17748,4.780219604321694
3,17764,4.780219883747823
3,17781,4.780220177547119
3,17797,4.780220451187574
3,17813,4.780220722069913
3,17830,4.7802210068941395
3,17846,4.780221272182966
3,17862,4.7802215348051575
3,17879,4.780221810952004
3,17895,4.780222068165961
3,17911,4.780222322801494
3,17928,4.780222590558001
3,17944,4.780222839963956
3,17960,4.780223086876549
