reg,etr,sim
1,25.007051051051054,122
1,25.03788588588589,122
1,25.068720720720723,122
1,25.099555555555558,122
1,25.130390390390392,122
1,25.161225225225227,122
1,25.19206006006006,122
1,25.2228948948949,122
1,25.253729729729734,122
1,25.28456456456457,122
1,25.315399399399404,122
1,25.346234234234238,122
1,25.377069069069073,122
1,25.407903903903907,122
1,25.438738738738742,122
1,25.469573573573577,122
1,25.50040840840841,122
1,25.531243243243246,122
1,25.56207807807808,122
1,25.592912912912915,122
1,25.62374774774775,122
1,25.654582582582584,122
1,25.68541741741742,122
1,25.716252252252254,122
1,25.747087087087092,122
1,25.777921921921926,122
1,25.80875675675676,122
1,25.839591591591596,122
1,25.87042642642643,122
1,25.901261261261265,122
1,25.9320960960961,122
1,25.962930930930934,122
1,25.99376576576577,122
1,26.024600600600603,122
1,26.055435435435438,122
1,26.086270270270273,122
1,26.117105105105107,122
1,26.147939939939942,122
1,26.178774774774777,122
1,26.20960960960961,122
1,26.24044444444445,122
1,26.271279279279284,122
1,26.30211411411412,122
1,26.332948948948953,122
1,26.363783783783788,122
1,26.394618618618622,122
1,26.425453453453457,122
1,26.45628828828829,122
1,26.487123123123126,122
1,26.51795795795796,122
1,26.548792792792796,122
1,26.57962762762763,122
1,26.610462462462465,122
1,26.6412972972973,122
1,26.672132132132134,122
1,26.70296696696697,122
1,26.733801801801803,122
1,26.76463663663664,122
1,26.795471471471476,122
1,26.82630630630631,122
1,26.857141141141145,122
1,26.88797597597598,122
1,26.918810810810815,122
1,26.94964564564565,122
1,26.980480480480484,122
1,27.01131531531532,122
1,27.042150150150153,122
1,27.072984984984988,122
1,27.103819819819822,122
1,27.134654654654657,122
1,27.16548948948949,122
1,27.196324324324326,122
1,27.22715915915916,122
1,27.257993993994,122
1,27.288828828828834,122
1,27.31966366366367,122
1,27.350498498498503,122
1,27.381333333333338,122
1,27.412168168168172,122
1,27.443003003003007,122
1,27.47383783783784,122
1,27.504672672672676,122
1,27.53550750750751,122
1,27.566342342342345,122
1,27.59717717717718,122
1,27.628012012012015,122
1,27.65884684684685,122
1,27.689681681681684,122
1,27.72051651651652,122
1,27.751351351351353,122
1,27.78218618618619,122
1,27.813021021021026,122
1,27.84385585585586,122
1,27.874690690690695,122
1,27.90552552552553,122
1,27.936360360360364,122
1,27.9671951951952,122
1,27.998030030030034,122
1,28.028864864864868,122
1,28.059699699699703,123
1,28.090534534534537,123
1,28.121369369369372,123
1,28.152204204204207,123
1,28.18303903903904,123
1,28.213873873873876,123
1,28.24470870870871,123
1,28.27554354354355,123
1,28.306378378378383,123
1,28.337213213213218,123
1,28.368048048048053,123
1,28.398882882882887,123
1,28.429717717717722,123
1,28.460552552552556,123
1,28.49138738738739,123
1,28.522222222222226,123
1,28.55305705705706,123
1,28.583891891891895,123
1,28.61472672672673,123
1,28.645561561561564,123
1,28.6763963963964,123
1,28.707231231231233,123
1,28.738066066066068,123
1,28.768900900900903,123
1,28.79973573573574,123
1,28.830570570570575,123
1,28.86140540540541,123
1,28.892240240240245,123
1,28.92307507507508,123
1,28.953909909909914,123
1,28.98474474474475,123
1,29.015579579579583,123
1,29.046414414414418,123
1,29.077249249249252,123
1,29.108084084084087,123
1,29.13891891891892,123
1,29.169753753753756,123
1,29.20058858858859,123
1,29.231423423423426,123
1,29.26225825825826,123
1,29.2930930930931,123
1,29.323927927927933,123
1,29.354762762762768,123
1,29.385597597597602,123
1,29.416432432432437,123
1,29.44726726726727,123
1,29.478102102102106,123
1,29.50893693693694,123
1,29.539771771771775,123
1,29.57060660660661,123
1,29.601441441441445,123
1,29.63227627627628,123
1,29.663111111111114,123
1,29.69394594594595,123
1,29.724780780780783,123
1,29.755615615615618,123
1,29.786450450450452,123
1,29.81728528528529,123
1,29.848120120120125,123
1,29.87895495495496,123
1,29.909789789789794,123
1,29.94062462462463,123
1,29.971459459459464,123
1,30.0022942942943,123
1,30.033129129129133,123
1,30.063963963963968,123
1,30.094798798798802,123
1,30.125633633633637,123
1,30.15646846846847,123
1,30.187303303303306,123
1,30.21813813813814,123
1,30.248972972972975,123
1,30.27980780780781,123
1,30.310642642642648,123
1,30.341477477477483,123
1,30.372312312312317,123
1,30.403147147147152,123
1,30.433981981981987,123
1,30.46481681681682,123
1,30.495651651651656,123
1,30.52648648648649,123
1,30.557321321321325,123
1,30.58815615615616,123
1,30.618990990990994,123
1,30.64982582582583,123
1,30.680660660660664,123
1,30.711495495495498,123
1,30.742330330330333,123
1,30.773165165165167,123
1,30.804000000000002,123
2,0,17
2,0.03083483483483484,18
2,0.06166966966966968,18
2,0.09250450450450451,18
2,0.12333933933933935,18
2,0.1541741741741742,18
2,0.18500900900900902,19
2,0.21584384384384386,19
2,0.2466786786786787,19
2,0.27751351351351355,20
2,0.3083483483483484,20
2,0.33918318318318325,20
2,0.37001801801801804,20
2,0.4008528528528529,21
2,0.4316876876876877,21
2,0.46252252252252257,21
2,0.4933573573573574,21
2,0.5241921921921923,22
2,0.5550270270270271,22
2,0.585861861861862,22
2,0.6166966966966968,22
2,0.6475315315315316,23
2,0.6783663663663665,23
2,0.7092012012012013,23
2,0.7400360360360361,24
2,0.7708708708708709,24
2,0.8017057057057058,24
2,0.8325405405405406,24
2,0.8633753753753755,25
2,0.8942102102102103,25
2,0.9250450450450451,25
2,0.95587987987988,25
2,0.9867147147147148,26
2,1.0175495495495497,26
2,1.0483843843843845,26
2,1.0792192192192194,27
2,1.1100540540540542,27
2,1.140888888888889,27
2,1.171723723723724,27
2,1.2025585585585588,28
2,1.2333933933933936,28
2,1.2642282282282284,28
2,1.2950630630630633,29
2,1.3258978978978981,29
2,1.356732732732733,29
2,1.3875675675675678,29
2,1.4184024024024027,30
2,1.4492372372372375,30
2,1.4800720720720721,30
2,1.510906906906907,31
2,1.5417417417417418,31
2,1.5725765765765767,31
2,1.6034114114114115,32
2,1.6342462462462464,32
2,1.6650810810810812,32
2,1.695915915915916,32
2,1.726750750750751,33
2,1.7575855855855858,33
2,1.7884204204204206,33
2,1.8192552552552554,34
2,1.8500900900900903,34
2,1.8809249249249251,34
2,1.91175975975976,35
2,1.9425945945945948,35
2,1.9734294294294297,35
2,2.0042642642642643,35
2,2.0350990990990994,36
2,2.065933933933934,36
2,2.096768768768769,36
2,2.1276036036036037,37
2,2.1584384384384387,37
2,2.1892732732732734,37
2,2.2201081081081084,38
2,2.250942942942943,38
2,2.281777777777778,38
2,2.3126126126126128,39
2,2.343447447447448,39
2,2.3742822822822824,39
2,2.4051171171171175,39
2,2.435951951951952,40
2,2.466786786786787,40
2,2.497621621621622,40
2,2.528456456456457,41
2,2.5592912912912915,41
2,2.5901261261261266,41
2,2.620960960960961,42
2,2.6517957957957963,42
2,2.682630630630631,42
2,2.713465465465466,43
2,2.7443003003003006,43
2,2.7751351351351357,43
2,2.8059699699699703,43
2,2.8368048048048053,44
2,2.86763963963964,44
2,2.898474474474475,44
2,2.9293093093093097,45
2,2.9601441441441443,45
2,2.9909789789789794,45
2,3.021813813813814,46
2,3.052648648648649,46
2,3.0834834834834837,46
2,3.1143183183183187,47
2,3.1451531531531534,47
2,3.1759879879879884,47
2,3.206822822822823,47
2,3.237657657657658,48
2,3.2684924924924927,48
2,3.299327327327328,48
2,3.3301621621621624,49
2,3.3609969969969975,49
2,3.391831831831832,49
2,3.422666666666667,50
2,3.453501501501502,50
2,3.484336336336337,50
2,3.5151711711711715,50
2,3.5460060060060066,51
2,3.576840840840841,51
2,3.6076756756756763,51
2,3.638510510510511,52
2,3.669345345345346,52
2,3.7001801801801806,52
2,3.7310150150150156,53
2,3.7618498498498503,53
2,3.7926846846846853,53
2,3.82351951951952,53
2,3.854354354354355,54
2,3.8851891891891897,54
2,3.9160240240240247,54
2,3.9468588588588593,55
2,3.977693693693694,55
2,4.008528528528529,55
2,4.039363363363364,55
2,4.070198198198199,56
2,4.101033033033033,56
2,4.131867867867868,56
2,4.1627027027027035,57
2,4.193537537537538,57
2,4.224372372372373,57
2,4.255207207207207,58
2,4.286042042042043,58
2,4.3168768768768775,58
2,4.347711711711712,58
2,4.378546546546547,59
2,4.409381381381382,59
2,4.440216216216217,59
2,4.4710510510510515,59
2,4.501885885885886,60
2,4.532720720720722,60
2,4.563555555555556,60
2,4.594390390390391,61
